,feat 1,feat 2,feat 3,feat 4,feat 5,feat 6,feat 7,feat 8,class
9263,142.734375,,,,4.137959866,,6.904756174,55.30950431,0
9264,,44.80090233,0.9210216459999999,,1.8996655519999999,,11.20698538,,0
9265,,51.29552094,,-0.34529163700000004,,27.80525156,,,0
9266,26.578125,31.82363739,,,134.798495,72.05558309,,,1
9267,100.046875,,,2.483727013,,,,,0
9268,139.421875,,,,,14.24176503,12.36317602,,0
9269,128.640625,44.35681571,0.20541652100000002,0.486165666,2.7943143810000004,16.64058889,,74.79128411,0
9270,,,,,,,,60.98968965,0
9271,,47.95031647,,,2.493311037,,9.824035752999999,115.3412264,0
9272,126.46875,47.11686559,,-0.161551637,1.777591973,,11.33427561,,0
9273,,,,,17.69899666,53.11001423,3.087925928,8.422609741,0
9274,,40.91761728,,,3.915551839,21.51005969,7.82799294,,0
9275,115.7890625,,,,141.4774247,,-0.671718629,,0
9276,,45.95645867,0.281042206,0.319317908,2.474916388,,,83.89327089,0
9277,115.1015625,,,,,15.84643284,,,0
9278,111.9765625,46.13185329,0.411419097,,2.029264214,,10.4521621,,0
9279,,,,,4.6329431439999995,27.24823737,,,0
9280,42.21875,33.26666347,,22.44063124,,74.24687914,1.112161507,0.060866657000000005,1
9281,,47.98659519,,,,13.62192054,,,0
9282,116.2265625,,,,,,15.65050753,277.0980548,0
9283,,47.66052683,-0.12344246199999999,0.103470459,,,,10.13010963,0
9284,124.5859375,,,0.681335402,,28.28709757,5.976114181,,0
9285,,,3.7082880589999996,20.62248975,,,4.747143321999999,,1
9286,105.4921875,,,,,,,95.20094581,0
9287,,,,,3.546822742,20.35837731,7.673665712000001,68.00940904,0
9288,138.34375,52.88230409,-0.106165999,-0.26027436,2.87458194,,8.821544558,,0
9289,125.0546875,,0.21189049399999998,,,,5.45952163,,0
9290,124.1171875,43.11532882,0.012202053000000001,,,18.23846196,10.11855188,,0
9291,,,0.264827081,,,25.438049300000003,6.557773509,,0
9292,,,-0.077555837,,2.213210702,15.38134624,9.80429499,,0
9293,142.8828125,,-0.057293935,-0.23595833,9.711538462,,4.199404691,16.95598863,0
9294,150.0625,46.28237887,,0.000667209,3.629598662,25.30464735,7.4179237989999995,,0
9295,93.828125,,,0.23996127399999997,,16.83951794,,,0
9296,100.28125,47.89163182,0.183797176,,,9.924385089,,383.9338901,0
9297,113.9296875,,,-0.334101445,,,,,0
9298,,43.82154864,,0.261904376,8.387959866000001,,4.7373283939999995,,0
9299,,,,,123.7115385,,,-1.5677302,1
9300,,46.16256978,0.23062012,,2.265050167,,9.879612173,133.9673782,0
9301,,,,,2.649665552,,,,0
9302,,30.68170372,,29.3851234,20.0819398,,2.974657503,8.13773453,1
9303,68.6640625,,,6.626120947,,49.14829067,2.825848881,,1
9304,,,3.851804268,,,,,-0.508240547,1
9305,,,0.21844087199999998,0.556116517,3.321906355,20.10867352,,64.77790454,0
9306,88.8125,38.75559435,,2.001179102,3.7090301,22.4917068,,60.89218667,0
9307,30.0546875,,,,81.03177258,,0.5392202460000001,,1
9308,102.7421875,,,,1.4698996659999999,,12.24861067,168.8515765,0
9309,101.265625,42.95937114,0.552892565,,3.5568561869999997,,7.250274136,,0
9310,50.375,,,10.17820522,88.7458194,82.23541097,0.34489365200000005,-1.134392158,1
9311,,,0.726718382,2.484349826,3.7784280939999997,,7.101345642,52.85865394,0
9312,,,0.497348852,,,,10.46316406,,0
9313,136.171875,,,0.06322720700000001,,,,69.38897842,0
9314,107.671875,,0.408803811,,1.0861204009999998,13.19883095,13.95242255,,0
9315,119.015625,44.7665794,,0.36173519600000004,2.08277592,17.87280415,,96.03256108,0
9316,,44.84589226,,,,21.32758121,,,0
9317,,,,,,76.52752946,,,1
9318,116.84375,,0.169169335,0.23237224199999998,,,13.23709229,,0
9319,127.4609375,,-0.058349051,,,,3.2348718119999997,,0
9320,,,1.122499121,3.0665704689999997,1.190635452,,,,0
9321,96.65625,,0.617675345,2.089722055,1.1379598659999999,,14.11591696,198.2595687,0
9322,81.9765625,31.65326426,1.11477423,,,18.90618891,9.420493152,96.98681378,0
9323,,,1.283035926,,15.68896321,49.03127026,,,1
9324,123.8671875,,0.04848834900000001,-1.388079195,,,5.797058722,,0
9325,,52.39995991,0.087966484,-0.13326712599999999,1.551839465,16.34406876,,,0
9326,101.84375,41.38584403,,,,,9.30013409,,0
9327,,43.49913498,-0.458252069,,2.314381271,,10.09626462,122.09879640000001,0
9328,,42.26973178,,2.444728107,,11.17098098,17.39266,339.9039957,0
9329,,53.59547134,,-0.29124963600000003,,10.61506112,14.66725418,294.3425129,0
9330,142.015625,,,,1.615384615,,12.46420502,,0
9331,,52.24968635,,0.161899008,,17.49885646,,117.1232747,0
9332,129.296875,52.39563427,-0.149070595,-0.008265001999999999,1.97909699,,,123.0131031,0
9333,,52.43159373,,,,,,,0
9334,,45.290285499999996,,0.451146835,,,10.426711599999999,,0
9335,93.7109375,36.72685333,,1.979513954,1.41722408,13.82991538,,145.9156696,0
9336,89.9140625,,0.642766708,1.46841101,2.33277592,18.99083468,9.303578167000001,,0
9337,136.703125,38.06826914,-0.24972072399999998,1.146827573,,,8.329993561,75.45181666,0
9338,116.2734375,47.97260202,,,,19.93706449,,104.43631690000001,0
9339,,,0.9122253370000001,1.99733417,5.929765886,28.19417413,,,1
9340,123.8203125,,0.18231814600000001,-0.193347712,5.493311037000001,26.75781614,5.611510115,,0
9341,,,,,9.589464883,37.87341868,4.111660844,16.30241696,0
9342,,,-0.16005845,-0.146917248,7.79264214,,,,0
9343,153.0078125,53.807309,,-0.540625683,51.95234114,66.94529467,,-0.489310879,0
9344,,35.73898893,0.721653972,2.9079586689999997,,,,,0
9345,128.515625,,-0.014846344,,2.568561873,16.04986424,,,0
9346,70.671875,32.07074927,,14.54066804,,,3.2322533410000003,10.05964267,1
9347,113.46875,,,0.555806761,1.41722408,13.07736195,11.69568254,165.25955459999997,0
9348,128.6015625,52.06371395,-0.18678127600000002,,,22.92470023,7.492884285,,0
9349,102.9609375,,,,3.0183946489999998,17.63376008,7.651734836,,0
9350,41.078125,31.43783782,4.194338965,23.50961288,,55.44445339,,4.689224745,1
9351,,,-0.046149712999999995,-0.162929567,1.559364548,14.67703554,,,0
9352,,,0.24544412899999998,,3.586956522,,,62.64647124,0
9353,124.0625,47.95745999,0.12729069,-0.113653426,,,9.557792208,117.0486733,0
9354,,31.09633705,5.388688281,31.45966732,,,0.676139895,-0.831068872,1
9355,91.8828125,39.84278109,,1.100895089,,11.86509482,,,0
9356,152.1875,47.08531983,,,117.0025084,101.582022,,,0
9357,32.7578125,29.80371886,5.264754928,,,70.15343581,1.309008666,,1
9358,102.96875,,0.57761122,,,15.63402547,9.178656963,101.5568455,0
9359,115.078125,36.16598224,0.365580485,,1.204013378,,14.41634865,250.51575609999998,0
9360,102.28125,,,,,13.26461524,,136.1949184,0
9361,103.390625,42.61807759,,,,,5.496571075,31.30574759,1
9362,125.875,47.33325998,,,,38.63012203,,25.25725844,0
9363,,,,,,12.99988909,12.27341659,,0
9364,99.3203125,42.36300228,0.6504475479999999,,,14.52017358,,,0
9365,64.65625,38.01509517,2.13145264,,37.3319398,,,1.469152912,1
9366,92.8046875,34.36910372,0.718022356,3.102618922,0.9732441470000001,,17.00106522,375.847808,0
9367,115.09375,43.19314136,0.578850344,,1.4548494980000002,,,,0
9368,112.1796875,54.43379488,0.036607267,-0.564118739,10.95401338,47.74927962,,,0
9369,,,,-0.357901517,,8.571517279,23.41509217,,0
9370,101.4140625,44.19409027,0.534411049,0.641739366,,,11.53925555,,0
9371,,52.85619494,,-0.34284702799999994,3.663879599,20.37846098,,51.77693231,0
9372,,,,,,18.32751696,6.495728126,53.15192097,0
9373,103.4453125,,,0.11421110000000001,,,,112.28389440000001,0
9374,93.3125,34.31466296,,2.9288292119999997,,22.21366684,,61.13528998,0
9375,,41.74474845,,,,22.59630362,7.642489983,,0
9376,,48.602761799999996,,0.357874115,1.560200669,,11.71699245,,0
9377,118.71875,,0.16309269199999998,-0.58628064,1.4832775919999999,,,,0
9378,83.609375,,,,7.52173913,,4.950769253,24.19595567,1
9379,,,,,,13.58100708,11.10284727,,0
9380,123.203125,,0.184141487,-0.7495355229999999,,,,,0
9381,,,,,1.640468227,15.31899932,,164.3967324,0
9382,114.09375,,,-0.169727245,,17.80935566,9.993088071,107.308314,0
9383,123.4453125,,0.12032919199999999,,,,5.861449321,,0
9384,,,0.09862382199999999,0.17015744800000002,1.755016722,,11.07662354,,0
9385,,,-0.11112808699999999,-0.09611407599999999,,,,8.20273753,0
9386,,,,0.66904142,,,8.07565641,,0
9387,86.2890625,,,,62.36287625,,,-0.79444372,0
9388,135.078125,,0.067585331,,,13.33960502,,135.78535569999997,0
9389,,34.76585235,,2.519154831,,13.35899779,11.31929416,,0
9390,114.4765625,,0.32983052399999996,,,54.45721302,,,0
9391,,,,1.7326864969999998,,11.31943826,14.15456112,,0
9392,,43.39578075,,,1.591973244,14.41962161,,,0
9393,107.3046875,,0.124678908,-0.237997462,,,8.869095747000001,104.37146290000001,0
9394,111.2734375,34.60665463,,2.093377476,,,9.787878992000001,,0
9395,90.1875,,0.505197783,,2.0585284280000002,,9.442842151,,0
9396,,,0.21949967,0.317782615,,,5.460930252000001,29.954061600000003,0
9397,,52.00649221,,-0.45380941799999996,,15.12146867,9.676235451,,0
9398,,,,,,,,,0
9399,,41.31631743,0.097544059,0.8343741140000001,,,,,0
9400,,44.315441299999996,0.580246715,0.44051822399999996,,17.4819699,,,0
9401,125.9375,,,-0.164935747,4.4448160539999995,,,47.08854609,0
9402,111.65625,55.56618203,,,,13.87802191,10.74190934,145.94685900000002,0
9403,131.953125,,0.007998524,-0.136929052,2.735785953,,8.387715201,,0
9404,,48.16748771,-0.20183785,-0.100719016,,26.25845661,7.193332526,52.72924212,0
9405,,,0.6795591679999999,0.730625133,,,,,0
9406,,48.42809321,0.16124037900000002,,,,6.358716428999999,49.867476200000006,0
9407,,,0.359721403,,,10.49366587,15.69894596,,0
9408,,40.97066807,0.453615859,,3.3812709030000003,,7.374700229,,0
9409,67.0703125,,2.311709149,10.57798028,,28.09762388,,41.32863565,1
9410,,,0.17632129300000002,0.273401112,,,13.68121452,,0
9411,,47.40277622,0.259212332,,1.988294314,,10.42068007,,0
9412,120.9609375,58.79724196,0.232217365,-0.755387391,6.277591973,,,35.076817299999995,0
9413,,,0.38118539100000004,,1.87541806,13.55018041,10.44211993,,0
9414,134.640625,45.32844278,0.08249259,0.123111606,2.5434782609999997,14.42350191,,,0
9415,108.6796875,48.33281972,,0.24293578300000002,,14.407331400000002,9.520359499,120.8918703,0
9416,,,,,,18.71343564,9.184637814,94.17682724,0
9417,158.40625,44.20061466,,,119.96739129999999,94.25210681,,-1.691506229,0
9418,105.65625,46.54877105,0.344045195,,,22.06597814,,,0
9419,,,0.254973733,,,14.12887981,12.31463257,174.433706,0
9420,124.9453125,53.49741650000001,,,,,,132.2229635,0
9421,,52.24057696,,0.079739907,,,20.3105426,479.9981517,0
9422,,,,,,18.44884756,9.838862136,,0
9423,,,,,1.60451505,11.14835859,13.05188289,242.10073309999999,0
9424,,,,-0.697687995,173.3913043,73.42555253,-1.746040785,,0
9425,,55.23293845,0.15295577,-0.41076552899999996,,,10.7417151,149.36780900000002,0
9426,,40.81665055,,,,,,,0
9427,133.2109375,49.85316758,,-0.311327614,2.198996656,,10.09967924,151.1237069,0
9428,114.140625,,,,,,,354.174606,0
9429,107.7265625,,0.676512181,,,,9.382195917,,0
9430,96.828125,,,2.334406901,0.677257525,,,387.4669527,0
9431,107.015625,,,-0.156070607,1.095317726,10.38647555,,327.76839069999994,0
9432,131.78125,,,-0.161152114,,,12.79766318,,0
9433,,50.26456313,,0.174917966,,17.69310055,8.499156828,,0
9434,130.84375,,,,1.31270903,,13.276829600000001,216.3994259,0
9435,120.0859375,52.18716727,0.002462141,-0.23677484699999998,,12.95570772,11.17948679,,0
9436,,43.72510173,0.142384662,0.496889508,2.259197324,15.72914686,10.12896557,,0
9437,108.75,,0.22912387,-0.38054383799999997,1.663043478,,11.33026158,,0
9438,138.5546875,54.97226696,,,,12.49683227,,169.66096000000002,0
9439,160.8671875,,-1.0608274340000001,0.128833174,11.76923077,,,,0
9440,,,,-0.248728982,7.3829431439999995,31.27422956,,,0
9441,,41.585137599999996,0.260981863,,,,,,0
9442,151.40625,48.63181789,-0.537901089,,55.56187291,,1.032465497,,0
9443,116.2421875,48.07867025,0.297060663,0.047350357999999995,3.795986622,,,,0
9444,,48.47997885,,-0.189316037,6.986622074,29.79517292,5.0147224480000006,,0
9445,119.546875,,0.111526286,,1.6295986619999998,12.80542946,,,0
9446,,52.29022216,-0.17278318,-0.26935223,6.633779264,28.16882921,,26.66184252,0
9447,106.2734375,49.78229399,0.429158406,,,,8.470808884,,0
9448,,51.75536787,0.23144172300000002,-0.40315794299999996,1.4531772580000002,,,245.7686536,0
9449,133.1171875,51.49175011,0.014569408,-0.377354029,2.2742474919999998,,,,0
9450,,,,,2.660535117,,9.441330416,100.45528929999999,0
9451,,38.46517598,0.5729933620000001,,,8.683030257999999,25.79411548,,0
9452,,37.346723700000005,0.087156123,,,,,82.48764717,0
9453,113.328125,,0.048385551,,3.1413043480000002,19.21253074,7.5459295410000005,,0
9454,94.28125,,1.184976477,,2.756688963,17.59266428,9.543768817,106.0679885,1
9455,118.8515625,39.90537437,0.342266367,,1.81187291,,,120.63836140000001,0
9456,130.109375,,-0.11173790300000001,,,,,,0
9457,,50.36803454,0.052309800999999996,-0.08537079199999999,1.6120401340000001,14.88725709,12.662377000000001,,0
9458,,,-1.444554581,1.9486634619999998,,,,-0.657967822,0
9459,139.6015625,40.11396652,,0.576240204,,27.54597971,,,0
9460,,,,-0.213213244,4.407190635,,5.857611101,,0
9461,,,0.586594301,1.54636009,2.732441472,,,,0
9462,,,-0.023598123,,1.159698997,10.85679424,,289.36278960000004,0
9463,144.53125,52.01290968,-0.33649320299999996,,1.7123745819999998,,,230.382285,0
9464,107.3984375,48.14923738,0.260241011,0.21431017,,14.88436906,8.976076503,,0
9465,,,0.46278860899999996,-0.090335529,4.497491639,24.5135788,,51.97532299,0
9466,66.4921875,33.84292672,2.542730429,10.99489305,,,,,1
9467,17.609375,34.98241397,5.321979376,,,74.67762401,,,1
9468,117.2421875,,,,0.774247492,,19.30894732,431.7611256,0
9469,,,0.321597583,0.926466995,2.1413043480000002,,9.952468275,,0
9470,,47.90103055,,,6.662207358,,,28.19387375,0
9471,110.75,,0.004664652,0.23998146899999998,,48.47375919,,,0
9472,,,0.145024965,,1.359531773,,,,0
9473,,53.04917383,0.073884697,-0.544251364,2.85451505,17.72001414,,,0
9474,86.3125,,0.35547703799999997,,,11.37112172,,246.51880640000002,0
9475,,41.57133879,0.274185623,,2.029264214,13.85399185,10.81794756,,0
9476,113.078125,,,,2.719063545,,,,0
9477,134.59375,49.91640473,,0.272873879,1.5142140469999998,10.56690574,14.05383844,,0
9478,144.828125,42.3167205,,,1.948160535,,11.25589179,,0
9479,106.59375,49.07908756,,-0.005840051,,20.31562872,,,0
9480,43.4140625,,,16.55377978,53.368729099999996,61.44005147,1.1945383459999999,1.137621267,1
9481,,51.17606555,,,31.32441472,,,2.9013044939999997,0
9482,,53.60737288,-0.35005165200000005,-0.305454302,0.956521739,,,355.456367,0
9483,111.046875,,0.074921715,,,13.82087739,,,0
9484,,,-0.132110137,,9.652173913,38.1408596,3.995355988,14.94816063,0
9485,106.5234375,43.60618592,0.5905226370000001,1.136204684,2.2625418059999998,,,,0
9486,110.828125,,,0.334755417,,24.18047537,6.987229411,,0
9487,45.953125,,3.025359265,10.17626072,,,1.274147653,,1
9488,,30.84132383,,34.57422517,,71.16992463,0.803085933,,1
9489,106.4375,,,,84.95903009999999,,,,0
9490,118.703125,,0.291791003,0.299325133,,,,129.8977708,0
9491,,36.56548799,0.24734587800000002,,,12.01289375,12.22915688,198.3949571,0
9492,109.75,49.05449776,,-0.13629143300000002,2.602006689,,,123.26075359999999,0
9493,122.4609375,,-0.043539364000000004,,1.009197324,9.705052421,,,0
9494,138.7421875,52.774171900000006,,-0.547843035,,,,,0
9495,,,0.11146594800000001,,1.716555184,,,,0
9496,71.4453125,,,6.695118921000001,,,,,1
9497,,,,,3.287625418,,,69.39257558,0
9498,125.609375,49.446504299999994,,-0.087822207,11.27675585,,3.754499805,13.52283428,0
9499,,,-0.156280367,,2.030936455,,,,0
9500,130.9609375,43.10042821,,-0.006333665,,,5.884034115,36.88443917,0
9501,89.6796875,,,,1.610367893,11.37791204,,,0
9502,116.3046875,,0.25268794699999997,,,,12.45668419,209.60369169999998,0
9503,,49.322517100000006,-0.232502972,-0.12150410699999999,,85.68738192,,,0
9504,117.125,,0.310017191,,,,8.535226472,77.36812985,0
9505,123.46875,,0.120853308,0.258944006,13.57274247,,3.504305357,11.24867197,0
9506,,52.8672585,,,0.956521739,10.09684457,16.78257025,,0
9507,119.8046875,,0.20889498,,3.0117056860000004,,8.05999557,63.59336881,0
9508,,54.22801558,-0.213317289,-0.204605438,4.380434783,,6.287793934,,0
9509,114.8125,49.6079552,,,,,,,0
9510,,47.8514037,0.16287752,,,,8.196890475,78.15494761,0
9511,,,0.563902271,0.9851439959999999,1.025083612,,,364.5015953,0
9512,115.359375,,,,,,8.193471037,78.82876784,0
9513,,50.04967198,-0.13349881800000002,-0.206405604,10.38712375,40.01011329,4.2610771839999995,18.05333914,0
9514,102.4609375,31.52005868,,3.6899049510000004,2.060200669,16.6209378,9.539906871,,0
9515,103.7265625,,,0.751884133,2.8520066889999995,,7.883246337,,0
9516,,,,-0.49021189600000004,2.7943143810000004,20.74537869,,,0
9517,,44.80504373,0.35696307899999996,,,,,,0
9518,102.8515625,33.02345044,,,,11.00675832,14.45838789,,0
9519,108.2734375,,0.111089113,-0.30073703399999996,5.030936455,,6.194651761,,0
9520,77.421875,,,3.0977377539999997,5.366220736,,,,0
9521,,39.08079259,,7.856506241,56.75334448,,,-0.646309295,1
9522,,,,1.398412912,,,7.285057976,,0
9523,127.6484375,47.34853975,0.11016130800000001,-0.16376404,,,,,0
9524,114.9921875,,,,,17.40971956,10.86510541,124.69717040000002,0
9525,,42.41116347,0.075723822,0.785127901,1.889632107,15.45236048,9.830364857000001,111.6070395,0
9526,,46.7426047,0.262268388,,,15.16679235,8.666513831,,0
9527,,36.95238091,0.267715028,,2.285117057,,,154.7027282,0
9528,,,,,,,,,1
9529,99.6796875,41.14777743,,,1.122909699,,14.63887417,238.89957650000002,0
9530,,,-0.155449062,,3.45819398,21.31255125,7.993053048999999,71.32767101,0
9531,,43.5132875,,0.319529919,0.7575250840000001,,,336.5721785,0
9532,134.7734375,,0.006830879000000001,-0.548300383,,,9.429413769,,0
9533,,45.2067057,-0.034068232000000004,0.067928522,,28.75673242,5.376486891,,0
9534,110.859375,,0.400318351,,,14.31148523,11.37842302,152.73880390000002,0
9535,56.734375,49.19690736,,4.848252368,24.4506689,55.109044299999994,,4.773116366,1
9536,,52.48140889,-0.026925821000000003,,1.151337793,10.08954921,,357.0770229,0
9537,,32.41961118,,28.54648857,25.98160535,,2.392551815,,1
9538,108.7890625,,,,7.7792642139999995,35.31671946,4.810001572,,0
9539,,40.25357779,,,,26.55216778,4.848897911,,0
9540,,,0.25712765600000004,,1.802675585,,11.16593181,146.9862767,0
9541,,,,,2.119565217,13.57149723,9.586453101,126.3528369,0
9542,,,1.455199312,3.3615112560000004,33.47240803,,1.581047696,0.9561411129999999,0
9543,,,-0.039383945,-0.284501247,,15.38180965,10.68356799,,0
9544,,,0.24285837300000002,,,12.05944159,,181.3718462,0
9545,,,1.153576879,5.566519577,2.100334448,18.70792849,,95.63245563,0
9546,,,-0.34612185799999995,-0.387176875,,16.24033026,,,0
9547,121.6484375,50.55745337,,-0.183123707,2.836120401,17.65769559,,96.24729568,0
9548,139.203125,49.50321318,,-0.194295093,2.931438127,20.02290448,,85.29061356,0
9549,,,,,2.5050167219999997,18.80046097,8.511234657000001,79.18231124,0
9550,123.4921875,54.43373209,-0.136258025,,2.876254181,17.23052644,,,0
9551,,44.42749357,0.39018889700000003,,17.21989967,,,,0
9552,145.515625,47.82421987,,-0.064160488,0.79180602,,,381.36517299999997,0
9553,,49.80679223,0.083367492,,,17.79271544,,,0
9554,,55.41582808,,,1.7215719059999999,,,222.2965256,0
9555,109.8125,50.70606935,,,,,10.29887738,,0
9556,168.2734375,,-0.6274929229999999,1.640910525,2.086120401,13.54165287,10.78893346,,0
9557,92.8046875,73.32377456,,,21.12625418,40.8289721,1.837011797,,0
9558,,,,15.06497082,,,,-0.285589629,1
9559,133.671875,47.84628861,,-0.063470228,1.092809365,,14.39557514,,0
9560,,,,0.055703279,3.5259197319999998,21.97593311,7.970915235,,0
9561,123.03125,,-0.076692455,,,21.54389654,,54.82275741,0
9562,156.734375,54.63879751,-0.646429082,,,78.01512443,0.27515219,,0
9563,,38.22231992,0.125638911,,,13.42032607,,,0
9564,,,-0.067812732,,,13.33293341,,180.94308519999998,0
9565,126.1015625,48.0526794,,0.064282271,,,,12.492991499999999,0
9566,,44.66263991,0.11085783099999999,,3.029264214,,7.790635316,62.489326,0
9567,,,,,,20.85641576,,78.18951554,0
9568,,44.37482394,0.300411845,,0.968227425,11.03910625,17.03635414,,0
9569,,47.23947624,,,,12.82286384,11.59803558,170.8579575,0
9570,,37.23418731,,,7.797658863,,,,0
9571,133.546875,50.00247797,-0.006446977,-0.051484922999999995,2.711538462,,8.562489165,82.45085453,0
9572,150.15625,55.71768086,,-0.384475765,8.308528427999999,43.09211912,,,0
9573,83.359375,,,,2.159698997,,10.47874009,118.7001524,0
9574,,50.96750458,,-0.061250560999999995,2.410535117,15.97477703,,,0
9575,,42.34655707,-0.036628265,,2.788461538,15.73158744,,,0
9576,,,-0.044072907,0.365133976,1.232441472,,13.83097018,,0
9577,,50.213134000000004,,,1.91638796,12.27777851,,174.17851530000002,0
9578,136.8203125,43.33200924,,,,,6.652349861,50.49925043,0
9579,135.390625,47.16066859,0.020583274,0.15930899099999998,3.10367893,,,,0
9580,112.7578125,,0.195610062,1.024446083,,,17.46600045,,0
9581,,,,,,13.99987104,10.14418917,129.92466090000002,0
9582,,51.05446693,-0.19444337899999997,-0.210290862,7.038461538,,4.9976881969999996,26.49005706,0
9583,,50.94347885,0.10383716,,,19.18488628,7.8894821010000005,,0
9584,,56.84372208,-0.05447046,,,76.56047782,,,0
9585,119.84375,44.4317309,,0.945314205,0.7232441470000001,9.811151333,18.51916491,413.382025,0
9586,,52.74359352,0.001584777,-0.45531157,,79.31206691,1.242731223,-0.410041352,0
9587,,41.04783482,,1.4910524809999999,,,,,0
9588,90.84375,,,,,,8.346940866,74.62427301,0
9589,142.4765625,41.10333108,,,2.961538462,17.26708913,8.23340823,86.33066036,0
9590,109.453125,,0.09075437900000001,-0.222749377,,,13.21243918,,0
9591,,,,,2.174749164,15.28312723,9.853822786,,0
9592,114.171875,54.53054038,,,3.151337793,16.97326266,7.811673579,,0
9593,,,,,,,,446.0356593,0
9594,,45.05212909,0.5129104839999999,,,,13.06180277,176.9002325,0
9595,65.953125,35.63790542,2.6358917269999997,,7.119565217000001,35.10645423,5.208002681,26.93239146,1
9596,136.1171875,50.57352647,0.001149073,-0.265949685,,26.14956014,,,0
9597,112.9296875,,0.247111257,,4.157190635,21.970572600000004,6.216421584,42.42134669,0
9598,108.5703125,,0.156500061,0.27416681800000003,,24.95136132,,,0
9599,,47.45652757,,,1.58361204,11.27686828,13.22397764,,0
9600,,,0.05707415,,8.168896321,32.64886005,,18.23917096,0
9601,67.234375,42.43662267,,5.054608272,3.02090301,,,,1
9602,,,0.23237183,0.018906116,,,,115.02617509999999,0
9603,121.1171875,50.12727879999999,-0.01793622,-0.19389996,1.5668896319999999,,13.73706393,,0
9604,,,0.478356492,0.7865476579999999,0.9774247490000001,,14.69203897,,0
9605,38.578125,49.80612559,,,115.3687291,80.90212712,,-1.125589807,1
9606,131.0859375,52.28602636,,,9.588628762999999,34.26177513,4.0001187410000005,,0
9607,,55.99497255,,-0.596634779,,18.31021783,,94.30128595,0
9608,,49.75870426,-0.353383114,-0.07684248099999999,,92.69984078,0.31372132199999997,-1.839446596,0
9609,,,0.504099149,0.040843966,,13.7836427,,176.1854296,0
9610,,51.29022811,0.261694948,,0.44481605399999996,,23.84560191,599.2180861,0
9611,,56.20865668,,,2.85367893,,,102.7373361,0
9612,91.1875,33.88554956,0.7095930570000001,3.276950184,,17.71394792,7.107514336,,0
9613,127.0703125,,-0.03907486,-0.47417834,,,,,0
9614,,49.96856861,-0.038638408,,3.477424749,,6.877248271,56.07008403,0
9615,113.515625,,,-0.000778493,0.415551839,8.305439585,26.26787395,760.2654252,0
9616,101.3671875,,,,,,5.16384985,,0
9617,155.1171875,,,,2.622909699,16.30901766,9.047841018,101.20259279999999,0
9618,132.0703125,48.29890391,,-0.342833228,,,,235.66807590000002,0
9619,125.0078125,,,,,,,171.7012752,0
9620,144.9375,,,,1.724080268,14.12885477,11.63412675,162.16157769999998,0
9621,,,,-0.821791362,,,-0.249913758,-1.826926804,0
9622,,,,-0.7036526009999999,169.7525084,,-1.307777924,0.19949385,0
9623,,44.53106839,,2.5369325430000003,8.618729097000001,,4.687512869,,1
9624,,45.32859022,-0.072206436,0.493941646,,,,,0
9625,,51.50372064,,-0.310161847,4.9749163880000005,30.73931888,,38.11494319,0
9626,82.140625,37.99069261,,,,,,,0
9627,111.328125,41.34876611,0.056214405999999995,0.459828451,,15.33370886,,125.1602288,0
9628,143.328125,,-0.228409568,,,,,,0
9629,,,,,5.121237458,30.20135078,,,0
9630,100.515625,,0.591290886,1.9372805969999998,2.175585284,,,,0
9631,125.234375,44.87908832,,-0.023814667,,,10.48156741,,0
9632,,,,0.500931195,1.327759197,,13.67799901,221.12296519999998,0
9633,110.0234375,41.12432842,,,1.797658863,16.04177848,,,0
9634,,50.33411742,,,2.164715719,,10.8574594,,0
9635,,51.30179773,,-0.288825261,3.5652173910000005,21.50950465,,60.30353631,0
9636,,37.22240271,,13.10900637,20.84531773,53.29952895,2.7114610580000003,,1
9637,117.84375,,0.240078325,-0.091642445,,13.60994402,9.796828651,131.0659416,0
9638,131.7734375,46.85803274,-0.077511417,,,24.59982358,6.467703319,,0
9639,,,,,3.745819398,24.06555861,6.953428456,50.34433296,0
9640,,57.40310918,,-0.542734685,,29.38844948,,,0
9641,,45.12526984,,,,,1.495602462,0.564702029,1
9642,57.7109375,39.78244595,,9.469617465,67.61120401,,0.7863448000000001,-1.025980246,1
9643,,,0.478936343,,0.481605351,,,613.7747235,0
9644,136.140625,49.24741973,,-0.287276023,,14.23926317,,,0
9645,,,,,3.060200669,,,,0
9646,102.859375,,0.39088774299999995,,2.418896321,16.62142744,9.340399924,106.5922892,0
9647,109.9140625,47.88952576,0.014711600000000002,,,9.671437138,,,0
9648,90.8203125,,0.646150391,,,,8.680147259,,0
9649,,,,-0.39825204,,,12.49239282,,0
9650,,,,,,,8.771768903,,0
9651,,,0.31007909899999997,,,,,,0
9652,,72.8924705,,,4.7090301,,,41.09660251,0
9653,,42.47377911,,,,82.89179969,,,0
9654,127.546875,51.08446733,,-0.10404653900000001,,,,,0
9655,125.4296875,43.88633821,,0.333334267,,,7.590028875,,0
9656,136.9140625,,0.042939208,-0.265510391,3.6914715719999998,,,,0
9657,,,,1.864368281,,20.0748452,7.550974697999999,64.83361415,0
9658,,,-0.35201788100000003,0.271566622,3.137959866,17.90177204,8.097761506,,0
9659,108.09375,,,-0.183673123,1.277591973,11.40299495,,244.0273259,0
9660,134.2578125,,0.043501628,,1.616220736,17.4789612,,135.54289619999997,0
9661,69.109375,42.07066867,2.180833484,,,,,,1
