,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
2541,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666,12.0,23.0,1
2542,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.24,,,0.0,0.0,0.0,1.49,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.49,,0.24,,0.0,0.0,,0.0,,0.0,0.24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,0.163,0.0,9.876,235.0,1116.0,0
2543,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.31,0.0,0.0,1.31,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.818,46.0,106.0,1
2544,0.0,0.0,2.04,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.04,0.0,2.04,,0.0,0.0,0.0,0.0,,,2.04,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428,,20.0,0
2545,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,6.0,0
2546,,0.0,1.31,0.0,,0.0,0.0,0.0,,0.0,0.0,1.31,0.0,0.0,0.0,,0.0,0.0,1.31,0.0,5.26,0.0,,1.31,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.212,0.0,4.818,25.0,53.0,1
2547,,0.0,0.14,0.0,0.29,0.0,,0.0,0.58,0.0,0.29,0.0,0.0,0.0,0.0,0.87,0.0,1.46,0.58,0.0,0.0,0.0,,,0.0,0.0,0.0,0.43,0.0,,0.0,0.0,,0.0,,0.0,0.29,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.08,0.0,0.764,0.784,0.02,4.979,45.0,1200.0,1
2548,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,3.03,3.03,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,5.153,55.0,,0
2549,0.0,0.0,0.58,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,,1.75,1.16,0.0,0.58,0.0,0.58,0.58,0.0,,0.0,0.58,0.58,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.178,2.506,,183.0,0
2550,,,0.0,0.0,0.0,,0.0,0.0,1.81,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,7.27,,1.81,0.0,0.0,0.0,,0.0,1.81,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.125,2.0,9.0,0
2551,0.0,0.0,0.41,,0.82,,0.2,0.0,0.2,,0.41,1.23,0.2,,0.0,0.61,,0.0,,3.09,,0.0,0.0,0.2,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.098,0.065,0.0,0.816,,0.0,3.716,45.0,301.0,1
2552,0.0,0.1,0.3,0.0,1.02,0.3,0.1,0.4,,,,0.92,0.0,0.1,,1.94,,0.4,1.94,0.4,0.61,0.92,0.51,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3,0.1,0.0,0.0,0.1,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.048,0.016,0.518,0.162,0.34,,283.0,1890.0,1
2553,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,,2.0,,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.342,0.0,,0.0,0.342,2.75,,55.0,0
2554,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.72,1.72,1.72,1.72,,1.72,1.72,0.0,1.72,1.72,1.72,0.0,0.0,0.0,1.72,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,2.533,,,0
2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.473,2.25,14.0,27.0,0
2556,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,0
2557,,0.04,0.04,0.0,,0.04,0.0,0.29,0.29,,,,0.14,0.0,0.19,0.04,0.39,,1.6,0.04,0.79,9.53,0.69,0.47,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.04,,0.0,0.04,,0.0,,0.0,0.0,0.19,0.0,0.0,,1.117,0.053,,0.356,0.09,,12.332,1171.0,9163.0,1
2558,0.0,0.0,,,0.0,0.0,0.0,,0.0,3.7,,,0.0,0.0,,1.85,,,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.258,0.0,0.0,,0.0,,4.555,13.0,82.0,1
2559,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2.31,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.38,0.0,,0.0,0.0,0.216,0.0,0.162,,0.054,5.07,70.0,289.0,0
2560,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704,0.0,,,0.0,1.75,3.0,,0
2561,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,9.09,2.27,,2.27,2.27,2.27,,2.27,0.0,2.27,2.27,2.27,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.664,0.0,0.0,,0.0,3.157,,60.0,0
2562,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,0.337,2.95,,59.0,0
2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,3.92,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,1.96,,0.0,,0.0,0.0,1.96,,0.0,,0.0,0.0,0.0,,0.0,,1.785,,25.0,0
2564,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,,0.0,,,0.0,,5.857,16.0,41.0,0
2565,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,2.333,,7.0,0
2566,0.0,0.0,,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.64,,,0.0,,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.64,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.32,0.64,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.04,0.0,0.0,0.0,0.0,1.677,10.0,,0
2567,0.09,0.49,0.59,,0.39,0.19,0.0,0.0,0.09,,,,0.19,0.0,0.0,0.0,0.09,,3.75,0.09,1.08,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,5.848,,0.0,5.96,54.0,757.0,1
2568,0.0,0.0,0.0,,1.26,0.0,0.0,1.26,,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.0,0.926,0.0,0.0,3.558,25.0,121.0,1
2569,0.1,0.1,0.71,0.0,,,0.2,,1.43,0.82,0.1,0.51,0.0,0.0,0.0,0.1,0.0,1.02,2.15,0.41,1.84,,,0.3,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.1,,0.0,,0.1,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.264,,,0.033,,56.0,1028.0,1
2570,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,2.56,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.56,0.0,,0.0,2.56,2.56,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,7.0,20.0,0
2571,,0.22,0.82,0.0,0.52,0.0,,0.0,0.67,0.6,0.22,0.82,,,,0.0,0.07,0.0,3.3,,1.87,,0.0,0.22,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.131,0.071,,3.446,74.0,972.0,1
2572,0.54,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,3.82,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,0.0,,,75.0,0
2573,,0.14,0.25,0.0,0.0,0.0,0.0,0.07,0.0,0.14,,,,,0.0,0.0,0.03,,0.11,0.0,0.25,0.07,0.0,0.0,0.0,0.0,0.0,,0.03,,0.0,0.0,0.03,0.0,0.0,0.37,,,0.0,0.0,0.18,0.0,0.03,,0.0,0.22,0.0,0.18,0.019,0.414,0.0,,0.0,0.0,,40.0,1795.0,0
2574,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.33,0.33,,0.0,0.0,0.0,0.0,1.0,0.0,0.33,,0.0,0.0,8.69,4.68,0.0,0.0,0.0,0.33,,0.0,0.0,0.0,0.0,0.0,0.66,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,2.701,20.0,181.0,0
2575,0.0,,0.0,0.0,0.0,,0.0,1.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.7,1.17,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,,0.0,,3.0,,0
2576,0.54,0.0,0.0,,,,0.0,0.54,0.0,1.08,,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.7,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,,19.0,82.0,1
2577,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.31,0.0,0.0,,,0.0,0.0,,0.0,1.31,0.0,,0.0,0.0,0.0,1.31,0.0,,,1.31,1.31,0.0,0.0,0.0,0.0,,1.31,1.31,0.0,0.0,0.0,,0.0,0.0,,1.31,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,,42.0,0
2578,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.85,,0.0,0.0,,0.0,,8.57,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,7.0,0
2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.12,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.12,0.0,0.0,0.0,0.0,0.204,,0.408,,,4.1,25.0,82.0,1
2580,0.0,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,,0.0,,0.0,0.0,,,5.0,70.0,0
2581,0.09,0.09,1.14,,0.38,0.0,0.0,0.09,0.0,0.19,0.38,0.19,0.0,0.0,0.0,0.66,0.0,0.0,1.52,0.0,1.42,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.38,0.0,0.0,0.0,0.0,0.0,0.044,0.059,,0.591,0.0,0.0,3.28,31.0,771.0,1
2582,0.0,0.0,0.0,0.0,0.52,,0.0,0.0,0.0,,0.0,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.56,0.0,0.0,0.0,,0.0,0.077,0.0,0.0,1.388,,75.0,1
2583,0.0,0.0,0.32,0.0,0.64,0.64,0.32,0.64,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.32,0.32,0.0,2.27,0.0,3.24,0.0,,0.32,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.64,0.0,0.0,0.0,0.0,0.105,0.0,,0.157,0.0,1.494,,139.0,1
2584,0.0,,0.0,0.0,0.67,0.0,0.0,,0.0,,0.0,0.67,0.0,0.0,0.0,0.0,,0.0,0.67,0.0,0.0,,0.0,0.0,4.05,4.05,0.0,2.02,0.0,0.0,0.0,0.0,,0.0,0.67,,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.613,,0.0,0.0,,2.976,24.0,128.0,0
2585,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,6.75,0.0,1.35,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.913,6.0,,0
2586,0.3,0.0,0.0,0.0,0.61,0.92,0.0,2.45,0.0,0.0,0.0,0.3,,,0.0,0.0,0.0,0.3,2.76,0.0,0.61,0.0,0.3,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.3,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.051,0.0,0.207,,0.0,2.132,30.0,,1
2587,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.34,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.34,0.0,,,0.34,0.0,0.0,0.0,0.0,,0.0,0.34,0.088,0.132,,0.0,0.0,0.0,,7.0,85.0,0
2588,1.18,0.39,0.59,0.0,0.0,0.98,0.19,0.19,1.38,0.39,0.0,0.98,0.0,0.19,,0.98,0.0,0.0,2.56,0.39,1.38,,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.745,0.308,0.025,,76.0,,1
2589,0.24,0.0,0.49,0.0,0.0,0.0,,0.0,0.0,,0.0,0.24,,0.0,0.0,0.0,,0.0,1.23,0.0,,0.0,0.0,,,0.24,0.0,0.49,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.029,0.119,0.119,0.0,0.0,0.0,3.574,75.0,,0
2590,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.333,14.0,20.0,0
2591,0.0,0.0,0.0,,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6,4.0,8.0,0
2592,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.58,0.0,0.0,0.0,1.16,0.0,1.16,1.16,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.133,0.0,0.667,0.0,,1.131,5.0,,1
2593,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.34,0.0,0.0,0.0,5.86,2.75,1.37,0.68,0.68,0.68,0.68,0.68,0.0,0.68,,0.68,0.68,0.0,0.34,,0.0,,0.68,0.0,0.68,0.0,0.0,,0.11,,0.11,0.055,0.055,0.0,2.87,15.0,244.0,0
2594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.18,,0.0,,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.72,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.785,18.0,75.0,0
2595,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,4.16,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.751,0.0,0.0,0.0,1.428,4.0,10.0,0
2596,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.62,0.0,0.0,1.88,0.0,0.62,0.0,0.0,0.0,1.25,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,,1.25,0.0,0.0,0.0,1.25,,0.0,0.0,0.0,,0.895,0.179,0.358,,0.0,0.0,1.712,13.0,149.0,0
2597,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.124,,0.0,,0.0,0.0,1.8,8.0,45.0,0
2598,0.0,0.0,0.61,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.079,0.158,,0.0,,0.0,,17.0,,0
2599,,,0.0,,1.02,,0.0,0.51,0.0,,0.0,0.0,,,0.0,0.51,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.51,0.0,0.0,,0.0,0.0,0.071,0.0,,0.0,0.0,2.076,9.0,108.0,0
2600,0.9,0.0,,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.0,2.143,0.612,0.459,10.125,,162.0,1
2601,,,0.59,0.0,0.59,,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.59,,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,1.826,8.0,42.0,0
2602,0.47,,0.47,0.0,0.05,0.13,0.05,0.26,0.42,0.76,0.26,0.97,0.57,1.23,,0.1,0.47,0.0,3.23,0.0,1.49,,0.99,0.34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,,0.067,0.0,0.328,0.858,0.157,5.928,199.0,3160.0,1
2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0
2604,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,6.66,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.3,3.0,13.0,0
2605,0.73,0.0,0.36,,1.59,0.0,0.0,0.0,0.24,1.35,0.73,2.58,0.61,0.0,0.0,0.61,0.12,0.0,,0.0,1.72,,0.49,0.98,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.12,0.0,0.0,0.0,0.0,0.041,0.0,0.104,,0.02,3.705,54.0,478.0,1
2606,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6,0.0,1.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6,0.0,1.8,0.0,0.0,,0.299,,,0.0,0.199,,28.0,106.0,1
2607,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.14,3.57,0.0,3.57,0.0,3.57,3.57,0.0,0.0,,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.24,0.0,0.24,0.0,0.0,1.687,10.0,27.0,0
2608,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.0,,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.407,0.067,0.0,,0.0,,5.009,,506.0,1
2609,,,,0.0,0.0,0.65,0.0,0.0,0.0,,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.0,,0.98,2.94,0.0,1.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.11,0.0,0.276,0.83,0.166,3.8,33.0,228.0,1
