,i,j
5383,858,1725
5384,858,1726
5385,858,1727
5386,858,1728
5387,858,1729
5388,858,1730
5389,858,1731
5390,858,1732
5391,858,1733
5392,858,1734
5393,858,1735
5394,858,1736
5395,858,1737
5396,858,1738
5397,858,1739
5398,858,1740
5399,858,1741
5400,858,1742
5401,858,1743
5402,858,1744
5403,858,1745
5404,858,1746
5405,858,1747
5406,858,1748
5407,858,1749
5408,858,1750
5409,858,1751
5410,858,1752
5411,858,1753
5412,858,1754
5413,858,1755
5414,858,1756
5415,858,1757
5416,858,1758
5417,858,1759
5418,858,1760
5419,858,1761
5420,858,1762
5421,858,1763
5422,858,1764
5423,858,1765
5424,858,1766
5425,858,2597
5426,859,1249
5427,859,964
5428,859,1914
5429,859,2278
5430,859,2480
5431,860,1609
5432,860,147
5433,860,404
5434,860,1150
5435,860,1902
5436,860,1904
5437,860,1960
5438,860,2491
5439,861,1633
5440,861,1028
5441,862,851
5442,862,872
5443,862,1914
5444,863,1575
5445,863,913
5446,864,40
5447,865,1202
5448,865,1203
5449,865,2509
5450,865,2519
5451,866,1436
5452,866,694
5453,866,2248
5454,867,124
5455,867,1374
5456,867,1552
5457,867,480
5458,867,696
5459,867,1084
5460,867,1156
5461,867,1778
5462,867,2080
5463,867,2143
5464,868,202
5465,868,1911
5466,868,2553
5467,869,594
5468,869,1030
5469,869,1153
5470,870,278
5471,870,279
5472,870,724
5473,870,1025
5474,870,1919
5475,870,1975
5476,870,2274
5477,870,2485
5478,871,893
5479,872,42
5480,872,862
5481,873,1586
5482,873,348
5483,873,503
5484,874,248
5485,875,2586
5486,876,1307
5487,876,1848
5488,876,2232
5489,877,1840
5490,877,2068
5491,877,2069
5492,877,2070
5493,877,2388
5494,878,1044
5495,878,2058
5496,878,2150
5497,879,880
5498,879,2564
5499,880,550
5500,880,879
5501,880,2564
5502,881,298
5503,881,1794
5504,882,1286
5505,882,1349
5506,882,1002
5507,882,2176
5508,882,2283
5509,883,1471
5510,883,306
5511,884,729
5512,884,858
5513,885,214
5514,885,515
5515,885,2335
5516,886,227
5517,886,2570
5518,886,2571
5519,887,690
5520,888,1325
5521,888,234
5522,888,236
5523,888,464
5524,888,2181
5525,888,2197
5526,889,1409
5527,889,858
5528,889,2597
5529,890,356
5530,890,2681
5531,891,1193
5532,892,51
5533,892,210
5534,892,2212
5535,893,871
5536,894,88
5537,894,1279
5538,894,2137
5539,895,179
5540,895,448
5541,895,2072
5542,895,2189
5543,895,2266
5544,895,2267
5545,896,899
5546,896,921
5547,896,2109
5548,896,2228
5549,896,2394
5550,896,2395
5551,897,361
5552,898,1633
5553,898,1028
5554,899,896
5555,899,1001
5556,899,2227
5557,899,2309
5558,899,2394
5559,900,386
5560,900,2698
5561,901,89
5562,901,1326
5563,901,261
5564,901,653
5565,901,1085
5566,902,663
5567,902,982
5568,902,1116
5569,902,1919
5570,902,1972
5571,903,1533
5572,903,513
5573,903,2317
5574,904,2375
5575,905,1297
5576,905,553
5577,905,1008
5578,905,1894
5579,906,422
5580,906,2387
5581,907,763
5582,908,1438
5583,908,1053
5584,908,1826
5585,908,1828
5586,908,1829
5587,909,1428
5588,909,1053
5589,909,1826
5590,909,1827
5591,909,1828
5592,910,397
5593,910,621
5594,910,703
5595,910,1155
5596,911,2218
5597,912,204
5598,912,983
5599,912,1735
5600,912,1743
5601,912,2450
5602,913,1287
5603,913,1319
5604,913,1321
5605,913,1406
5606,913,1470
5607,913,1575
5608,913,276
5609,913,312
5610,913,372
5611,913,377
5612,913,840
5613,913,863
5614,913,1042
5615,913,1931
5616,913,1932
5617,913,1933
5618,913,1934
5619,913,1935
5620,913,1936
5621,914,1438
5622,914,1439
5623,914,915
5624,914,2270
5625,915,1438
5626,915,1439
5627,915,1460
5628,915,914
5629,915,2269
5630,916,6
5631,916,30
5632,916,61
5633,916,74
5634,916,1217
5635,916,1373
5636,916,1640
5637,916,218
5638,916,508
5639,916,618
5640,916,968
5641,916,1102
5642,916,1921
5643,916,1922
5644,916,1923
5645,916,1924
5646,916,1925
5647,916,1926
5648,917,1597
5649,917,463
5650,917,952
5651,917,1029
5652,917,1203
5653,917,2260
5654,917,2350
5655,918,78
5656,919,1597
5657,919,2259
5658,919,2260
5659,920,921
5660,920,2394
5661,920,2396
5662,921,585
5663,921,896
5664,921,920
5665,921,1975
5666,921,2109
5667,921,2110
5668,921,2394
5669,922,337
5670,923,1659
5671,923,1192
5672,924,1121
5673,924,1813
5674,925,515
5675,925,1118
5676,926,1548
5677,926,260
5678,926,1751
5679,927,360
5680,927,1725
5681,927,1742
5682,927,2446
5683,928,702
5684,928,929
5685,928,1034
5686,928,2336
5687,928,2376
5688,928,2520
5689,928,2524
5690,929,928
5691,929,1034
5692,929,2520
5693,930,1700
5694,930,1718
5695,931,476
5696,931,498
5697,932,549
5698,932,554
5699,932,1950
5700,932,2663
5701,933,431
5702,933,535
5703,933,2359
5704,934,1513
5705,934,1986
5706,935,1927
5707,935,2059
5708,935,2071
5709,936,2259
5710,937,1188
5711,938,2664
5712,939,1268
5713,939,2676
5714,940,369
5715,940,1201
5716,941,50
5717,941,1309
5718,941,1333
5719,941,1439
5720,941,1522
5721,941,1608
5722,941,1658
5723,941,148
5724,941,220
5725,941,250
5726,941,560
5727,941,628
5728,941,1119
5729,941,1200
5730,941,1207
5731,941,1954
5732,941,1957
5733,941,1958
5734,941,2271
5735,941,2272
5736,941,2273
5737,941,2274
5738,941,2275
5739,942,1500
5740,942,2462
5741,943,261
5742,943,463
5743,943,594
5744,943,740
5745,943,850
5746,943,2240
5747,943,2399
5748,943,2645
5749,944,1222
5750,944,807
5751,944,858
5752,944,2323
5753,945,181
5754,945,946
5755,946,181
5756,946,945
5757,947,1928
5758,948,102
5759,948,1573
5760,948,751
5761,948,2034
5762,948,2045
5763,949,2681
5764,950,1389
5765,950,583
5766,950,725
5767,951,1262
5768,951,2564
5769,952,515
5770,952,836
5771,952,917
5772,953,1201
5773,953,1986
5774,954,2
5775,955,1509
5776,955,1037
5777,956,957
5778,957,149
5779,957,519
5780,957,956
5781,958,482
5782,959,2080
5783,959,2218
5784,960,685
5785,960,2349
5786,960,2358
5787,961,1134
5788,961,2248
5789,962,619
5790,962,735
5791,962,1111
5792,962,1163
5793,963,1344
5794,963,1558
5795,963,1623
5796,963,1195
5797,963,2131
5798,963,2132
5799,963,2133
5800,964,1249
5801,964,1330
5802,964,212
5803,964,350
5804,964,513
5805,964,859
5806,964,982
5807,964,1183
5808,964,1914
5809,965,988
5810,965,1799
5811,966,541
5812,967,52
5813,967,2172
5814,968,1214
5815,968,775
5816,968,916
5817,969,256
5818,969,998
5819,969,1192
5820,969,2346
5821,969,2349
5822,969,2358
5823,969,2590
5824,970,301
5825,970,570
5826,970,1055
5827,970,1824
5828,970,1953
5829,970,2553
5830,971,858
5831,971,1146
5832,972,1308
5833,972,1580
5834,972,256
5835,972,1192
5836,972,2187
5837,973,1233
5838,973,1666
5839,973,2706
5840,973,2707
5841,974,1661
5842,974,1908
5843,974,2261
5844,974,2335
5845,975,1682
5846,975,388
5847,975,517
5848,975,2469
5849,975,2470
5850,976,1472
5851,976,670
5852,977,598
5853,977,1042
5854,977,2066
5855,977,2067
5856,978,194
5857,978,572
5858,978,1902
5859,979,1329
5860,979,373
5861,979,1201
5862,979,1894
5863,980,603
5864,980,858
5865,981,515
5866,981,542
5867,981,1169
5868,981,2332
5869,981,2335
5870,982,455
5871,982,902
5872,982,964
5873,982,1973
5874,982,2132
5875,983,1374
5876,983,1427
5877,983,1457
5878,983,1630
5879,983,204
5880,983,242
5881,983,254
5882,983,405
5883,983,469
5884,983,572
5885,983,577
5886,983,749
5887,983,782
5888,983,858
5889,983,912
5890,983,1120
5891,983,1726
5892,983,1735
5893,983,1743
5894,983,2083
5895,983,2113
5896,983,2208
5897,984,1367
5898,984,2383
5899,984,2498
5900,984,2520
5901,985,1914
5902,986,150
5903,986,535
5904,986,1745
5905,987,1001
5906,987,1849
5907,987,2017
5908,987,2137
5909,988,1479
5910,988,292
5911,988,965
5912,988,2601
5913,989,504
5914,990,1374
5915,990,2085
5916,990,2327
5917,991,820
5918,992,858
5919,992,1765
5920,993,1497
5921,994,88
5922,994,1504
5923,994,397
5924,995,93
5925,995,1505
5926,995,145
5927,996,474
5928,997,1617
5929,997,2034
5930,998,969
5931,998,2025
5932,998,2349
5933,998,2590
5934,999,1405
5935,999,714
5936,999,858
5937,999,1776
5938,1000,631
5939,1000,633
5940,1000,1038
5941,1000,2185
5942,1001,116
5943,1001,574
5944,1001,899
5945,1001,987
5946,1001,1176
5947,1001,2228
5948,1001,2395
5949,1002,700
5950,1002,882
5951,1002,1003
5952,1002,2163
5953,1003,479
5954,1003,1002
5955,1003,2241
5956,1003,2243
5957,1004,1147
5958,1004,2209
5959,1005,36
5960,1005,1398
5961,1005,1598
5962,1005,273
5963,1005,572
5964,1005,646
5965,1005,1052
5966,1005,1124
5967,1005,1199
5968,1005,1788
5969,1005,1801
5970,1005,2086
5971,1005,2107
5972,1006,646
5973,1006,729
5974,1007,118
5975,1007,1514
5976,1007,489
5977,1007,843
5978,1007,1145
5979,1007,2436
5980,1008,905
5981,1008,1894
5982,1008,2117
5983,1009,1257
5984,1009,762
5985,1010,546
5986,1010,662
5987,1010,702
5988,1010,2387
5989,1011,1019
5990,1012,1410
5991,1012,445
5992,1012,2023
5993,1012,2145
5994,1013,1635
5995,1013,260
5996,1013,1830
5997,1014,1192
5998,1015,2182
5999,1015,2234
6000,1016,858
6001,1016,2612
6002,1017,74
6003,1017,542
6004,1018,1645
6005,1018,563
6006,1018,629
6007,1019,1215
6008,1019,515
6009,1019,1011
6010,1019,1034
6011,1019,2108
6012,1019,2335
6013,1019,2640
6014,1020,83
6015,1020,603
6016,1020,1750
6017,1020,1765
6018,1021,98
6019,1021,513
6020,1022,39
6021,1022,1197
6022,1022,2680
6023,1023,1616
6024,1023,2449
6025,1024,1502
6026,1024,1193
6027,1024,2499
6028,1025,724
6029,1025,870
6030,1025,1914
6031,1025,1973
6032,1026,368
6033,1026,724
6034,1026,1879
6035,1026,1977
6036,1026,1981
6037,1026,2099
6038,1026,2425
6039,1027,60
6040,1027,88
6041,1027,1399
6042,1027,1483
6043,1027,360
6044,1027,1168
6045,1027,2274
6046,1027,2450
6047,1028,1495
6048,1028,1581
6049,1028,1633
6050,1028,861
6051,1028,898
6052,1029,615
6053,1029,678
6054,1029,766
6055,1029,917
6056,1029,1908
6057,1029,1984
6058,1029,2350
6059,1030,43
6060,1030,89
6061,1030,869
6062,1030,2240
6063,1030,2464
6064,1031,1316
6065,1031,1511
6066,1031,764
6067,1031,1889
6068,1032,39
6069,1032,2648
6070,1033,1560
6071,1033,226
6072,1033,609
6073,1033,2671
6074,1034,411
6075,1034,582
6076,1034,928
6077,1034,929
6078,1034,1019
6079,1035,95
6080,1035,1348
6081,1035,851
6082,1035,1916
6083,1035,2155
6084,1035,2293
6085,1036,1254
6086,1036,728
6087,1036,2580
6088,1036,2702
6089,1037,119
6090,1037,1509
6091,1037,955
6092,1038,118
6093,1038,143
6094,1038,247
6095,1038,631
6096,1038,633
6097,1038,1000
6098,1038,1842
6099,1038,2185
6100,1039,1914
6101,1040,1593
6102,1040,1128
6103,1040,2054
6104,1041,505
6105,1042,1284
6106,1042,1287
6107,1042,1319
6108,1042,1365
6109,1042,1406
6110,1042,1470
6111,1042,276
6112,1042,312
6113,1042,372
6114,1042,377
6115,1042,418
6116,1042,490
6117,1042,676
6118,1042,677
6119,1042,800
6120,1042,801
6121,1042,834
6122,1042,840
6123,1042,913
6124,1042,977
6125,1042,1077
6126,1042,1107
6127,1042,1931
6128,1042,1935
6129,1042,1936
6130,1042,1939
6131,1042,1940
6132,1042,1941
6133,1042,1942
6134,1042,1943
6135,1043,235
6136,1043,239
6137,1043,1881
6138,1043,2029
6139,1044,878
6140,1045,1436
6141,1045,2248
6142,1046,1409
6143,1046,187
6144,1046,858
6145,1046,1804
6146,1046,2169
6147,1047,2169
6148,1048,1239
6149,1048,290
6150,1049,119
6151,1049,1901
6152,1049,2286
6153,1050,248
6154,1050,858
6155,1050,2083
6156,1051,126
6157,1051,1374
6158,1052,36
6159,1052,589
6160,1052,1005
6161,1052,1778
6162,1052,2591
6163,1053,1439
6164,1053,908
6165,1053,909
6166,1053,1827
6167,1054,1157
6168,1054,2686
6169,1054,2687
6170,1054,2688
6171,1055,1526
6172,1055,970
6173,1055,1953
6174,1055,2363
6175,1056,388
6176,1057,150
6177,1057,457
6178,1057,2083
6179,1057,2168
6180,1058,292
6181,1058,379
6182,1058,514
6183,1058,691
6184,1058,1986
6185,1058,2338
6186,1058,2339
6187,1058,2340
6188,1059,1351
6189,1059,760
6190,1060,18
6191,1060,1573
6192,1060,1123
6193,1061,102
6194,1061,1123
6195,1062,858
6196,1062,1765
6197,1063,2633
6198,1064,1772
6199,1064,1786
6200,1065,858
6201,1065,2365
6202,1066,268
6203,1066,699
6204,1066,1732
6205,1066,1895
6206,1066,2071
6207,1067,222
6208,1067,1154
6209,1067,1874
6210,1067,2500
6211,1068,1222
6212,1068,248
6213,1068,858
6214,1068,1729
6215,1069,1518
6216,1069,550
6217,1069,1966
6218,1070,1639
6219,1070,196
6220,1070,243
6221,1071,545
6222,1072,1304
6223,1072,1374
6224,1072,336
6225,1072,1776
6226,1073,1666
6227,1073,2698
6228,1074,1587
6229,1074,566
6230,1074,1986
6231,1075,1541
6232,1076,831
6233,1076,1810
6234,1077,1479
6235,1077,554
6236,1077,555
6237,1077,599
6238,1077,721
6239,1077,834
6240,1077,1042
6241,1078,2497
6242,1079,47
6243,1079,1627
6244,1079,682
6245,1079,683
6246,1079,2029
6247,1080,95
6248,1080,1524
6249,1080,1612
6250,1080,1892
6251,1080,2199
6252,1080,2200
6253,1081,1378
6254,1081,1810
6255,1081,1819
6256,1082,44
6257,1083,1434
6258,1083,1444
6259,1083,1621
6260,1083,473
6261,1083,513
6262,1083,620
6263,1083,627
6264,1083,724
6265,1083,1995
6266,1083,2025
6267,1084,1374
6268,1084,867
6269,1084,1798
6270,1085,89
6271,1085,901
6272,1085,1153
6273,1086,1241
6274,1086,187
6275,1086,2168
6276,1087,724
6277,1087,2154
6278,1088,547
6279,1088,2055
6280,1088,2333
6281,1089,101
6282,1089,1745
6283,1089,2596
6284,1090,294
6285,1090,363
6286,1091,2541
6287,1092,279
6288,1092,851
6289,1092,1914
6290,1092,2071
6291,1092,2485
6292,1093,1212
6293,1093,1213
6294,1093,1281
6295,1093,1605
6296,1093,665
6297,1094,31
6298,1095,2246
6299,1096,2476
6300,1097,1388
6301,1097,1500
6302,1098,140
6303,1098,590
6304,1098,593
6305,1098,647
6306,1098,2367
6307,1099,110
6308,1099,699
6309,1099,858
6310,1099,2441
6311,1099,2460
6312,1099,2614
6313,1100,559
6314,1101,1750
6315,1102,6
6316,1102,95
6317,1102,100
6318,1102,1383
6319,1102,704
6320,1102,916
6321,1102,2054
6322,1102,2072
6323,1102,2073
6324,1102,2074
6325,1103,468
6326,1104,46
6327,1104,402
6328,1104,784
6329,1104,858
6330,1105,554
6331,1105,1950
6332,1105,2663
6333,1106,1432
6334,1106,264
6335,1106,319
6336,1107,599
6337,1107,721
6338,1107,1042
6339,1108,1614
6340,1108,2124
6341,1108,2126
6342,1108,2489
6343,1109,1790
6344,1109,1791
6345,1109,1912
6346,1110,1312
6347,1110,1380
6348,1110,1633
6349,1110,187
6350,1110,2556
6351,1110,2557
6352,1110,2558
6353,1111,962
6354,1111,2124
6355,1112,264
6356,1113,856
6357,1114,1278
6358,1114,1171
6359,1114,2034
6360,1115,1165
6361,1116,56
6362,1116,118
6363,1116,1480
6364,1116,1515
6365,1116,1607
6366,1116,1649
6367,1116,902
6368,1116,1849
6369,1116,2050
6370,1117,248
6371,1118,1497
6372,1118,515
6373,1118,643
6374,1118,925
6375,1118,1789
6376,1119,1460
6377,1119,941
6378,1119,2269
6379,1120,1427
6380,1120,242
6381,1120,405
6382,1120,858
6383,1120,983
6384,1120,2450
6385,1121,692
6386,1121,924
6387,1122,124
6388,1122,770
6389,1122,789
6390,1122,2425
6391,1123,102
6392,1123,112
6393,1123,126
6394,1123,133
6395,1123,139
6396,1123,1221
6397,1123,1382
6398,1123,1418
6399,1123,1452
6400,1123,1520
6401,1123,1527
6402,1123,1610
6403,1123,1624
6404,1123,1649
6405,1123,1676
6406,1123,160
6407,1123,219
6408,1123,387
6409,1123,410
6410,1123,480
6411,1123,644
6412,1123,751
6413,1123,1060
6414,1123,1061
6415,1123,1767
6416,1123,1768
6417,1123,1769
6418,1123,1770
6419,1123,1771
6420,1123,1772
6421,1123,1773
6422,1123,1774
6423,1123,1775
6424,1123,1776
6425,1123,1777
6426,1123,1778
6427,1123,1779
6428,1123,1780
6429,1123,1781
6430,1123,1782
6431,1123,1783
6432,1123,1784
6433,1124,109
6434,1124,1385
6435,1124,1452
6436,1124,1477
6437,1124,1657
6438,1124,387
6439,1124,696
6440,1124,1005
6441,1124,1205
6442,1124,1777
6443,1124,1778
6444,1124,1779
6445,1124,1780
6446,1124,1785
6447,1124,1786
6448,1124,1787
6449,1124,1788
6450,1125,513
6451,1125,809
6452,1125,1729
6453,1126,1278
6454,1127,59
6455,1127,729
6456,1127,808
6457,1127,1740
6458,1128,65
6459,1128,95
6460,1128,1210
6461,1128,1593
6462,1128,1665
6463,1128,542
6464,1128,617
6465,1128,639
6466,1128,1040
6467,1128,1135
6468,1128,2021
6469,1128,2053
6470,1128,2054
6471,1128,2055
6472,1128,2056
6473,1128,2057
6474,1128,2172
6475,1129,5
6476,1129,1159
6477,1129,1711
6478,1130,237
6479,1130,769
6480,1130,2227
6481,1131,236
6482,1131,2196
6483,1132,16
6484,1132,1432
6485,1132,1756
6486,1133,596
6487,1134,39
6488,1134,82
6489,1134,550
6490,1134,849
6491,1134,961
6492,1134,2393
6493,1135,263
6494,1135,658
6495,1135,1128
6496,1135,2383
6497,1136,24
6498,1136,1666
6499,1136,1201
6500,1136,2139
6501,1136,2141
6502,1137,202
6503,1137,1973
6504,1138,331
6505,1139,1245
6506,1139,1188
6507,1139,2679
6508,1140,36
6509,1140,1374
6510,1140,1418
6511,1141,1705
6512,1141,333
6513,1141,2495
6514,1142,1507
6515,1142,2657
6516,1142,2658
6517,1143,1416
6518,1144,1483
6519,1144,513
6520,1145,295
6521,1145,489
6522,1145,843
6523,1145,1007
6524,1146,858
6525,1146,971
6526,1147,108
6527,1147,1004
6528,1147,2160
6529,1147,2209
6530,1148,710
6531,1149,94
6532,1150,107
6533,1150,471
6534,1150,613
6535,1150,860
6536,1151,1374
6537,1151,748
6538,1151,2045
6539,1152,1566
6540,1152,1672
6541,1152,225
6542,1152,1848
6543,1152,1972
6544,1153,43
6545,1153,89
6546,1153,594
6547,1153,869
6548,1153,1085
6549,1154,335
6550,1154,1067
6551,1154,1952
6552,1154,2034
6553,1155,11
6554,1155,1217
6555,1155,621
6556,1155,631
6557,1155,910
6558,1155,1839
6559,1155,1842
6560,1155,1894
6561,1155,2136
6562,1155,2282
6563,1155,2295
6564,1155,2384
6565,1156,1374
6566,1156,867
6567,1156,1798
6568,1157,1054
6569,1157,2686
6570,1157,2688
6571,1158,88
6572,1158,2018
6573,1159,5
6574,1159,1129
6575,1160,724
6576,1160,791
6577,1160,2154
6578,1161,109
6579,1161,1522
6580,1161,513
6581,1161,1851
6582,1162,48
6583,1162,1166
6584,1162,2381
6585,1162,2398
6586,1163,619
6587,1163,962
6588,1163,2577
6589,1164,1523
6590,1164,1675
6591,1164,285
6592,1164,2147
6593,1165,462
6594,1165,1115
6595,1165,1201
6596,1165,2034
6597,1166,2
6598,1166,48
6599,1166,49
6600,1166,1674
6601,1166,1162
6602,1166,2381
6603,1167,1230
6604,1167,1506
6605,1167,151
6606,1168,1423
6607,1168,1027
6608,1169,1497
6609,1169,981
6610,1169,1892
6611,1169,2332
6612,1170,133
6613,1170,1371
6614,1170,1376
6615,1170,1587
6616,1170,846
6617,1171,1278
6618,1171,1114
6619,1171,1929
6620,1171,1968
6621,1171,2136
6622,1171,2137
6623,1172,1254
6624,1173,2660
6625,1174,391
6626,1174,1914
6627,1174,2608
6628,1175,513
6629,1175,574
6630,1175,1176
6631,1175,1914
6632,1176,574
6633,1176,1001
6634,1176,1175
6635,1176,1914
6636,1176,1975
6637,1177,88
6638,1177,1259
6639,1177,1483
6640,1177,809
6641,1177,1908
6642,1178,333
6643,1178,1746
6644,1179,747
6645,1179,816
6646,1179,2140
6647,1180,2056
6648,1180,2576
6649,1181,1475
6650,1181,1477
6651,1181,1527
6652,1181,195
6653,1181,448
6654,1181,512
6655,1181,2318
6656,1181,2319
6657,1181,2320
6658,1182,1475
6659,1182,195
6660,1182,233
6661,1182,448
6662,1182,512
6663,1182,2189
6664,1182,2291
6665,1182,2319
6666,1182,2320
6667,1182,2321
6668,1183,1249
6669,1183,964
6670,1183,1973
6671,1183,2132
6672,1184,2486
6673,1184,2513
6674,1185,150
6675,1185,457
6676,1185,2083
6677,1186,2647
6678,1187,28
6679,1187,1314
6680,1187,503
6681,1187,1721
6682,1188,937
6683,1188,1139
6684,1188,2671
6685,1189,1223
6686,1189,1224
6687,1190,118
6688,1190,2112
6689,1191,200
6690,1192,1240
6691,1192,1308
6692,1192,1359
6693,1192,1571
6694,1192,1580
6695,1192,1642
6696,1192,256
6697,1192,923
6698,1192,969
6699,1192,972
6700,1192,1014
6701,1192,2186
6702,1192,2187
6703,1192,2302
6704,1192,2345
6705,1192,2346
6706,1192,2347
6707,1192,2348
6708,1192,2349
6709,1193,1502
6710,1193,465
6711,1193,891
6712,1193,1024
6713,1193,2408
6714,1194,1401
6715,1195,1344
6716,1195,963
6717,1195,2133
6718,1196,1713
6719,1197,619
6720,1197,1022
6721,1197,1986
6722,1197,2253
6723,1198,1605
6724,1198,2160
6725,1199,1552
6726,1199,565
6727,1199,1005
6728,1200,941
6729,1201,13
6730,1201,24
6731,1201,1211
6732,1201,1225
6733,1201,1226
6734,1201,1269
6735,1201,1273
6736,1201,1283
6737,1201,1284
6738,1201,1294
6739,1201,1299
6740,1201,1300
6741,1201,1303
6742,1201,1329
6743,1201,1386
6744,1201,1403
6745,1201,1411
6746,1201,1484
6747,1201,1535
6748,1201,1600
6749,1201,1615
6750,1201,1631
6751,1201,1701
6752,1201,164
6753,1201,199
6754,1201,229
6755,1201,267
6756,1201,284
6757,1201,369
6758,1201,374
6759,1201,523
6760,1201,552
6761,1201,575
6762,1201,600
6763,1201,712
6764,1201,741
6765,1201,799
6766,1201,823
6767,1201,834
6768,1201,837
6769,1201,940
6770,1201,953
6771,1201,979
6772,1201,1136
6773,1201,1165
6774,1201,1799
6775,1201,1820
6776,1201,1846
6777,1201,1852
6778,1201,1853
6779,1201,1854
6780,1201,1855
6781,1201,1856
6782,1201,1857
6783,1201,1858
6784,1201,1859
6785,1201,1860
6786,1201,1861
6787,1201,1862
6788,1201,1863
6789,1201,1864
6790,1201,1865
6791,1201,1866
6792,1201,1867
6793,1201,1868
6794,1201,1869
6795,1201,1870
6796,1201,1871
6797,1201,1872
6798,1201,1873
6799,1201,1874
6800,1201,1875
6801,1201,1876
6802,1201,1877
6803,1202,22
6804,1202,1531
6805,1202,734
6806,1202,740
6807,1202,865
6808,1202,1203
6809,1202,1966
6810,1202,1970
6811,1202,1971
6812,1202,2238
6813,1203,22
6814,1203,1531
6815,1203,259
6816,1203,289
6817,1203,463
6818,1203,734
6819,1203,865
6820,1203,917
6821,1203,1202
6822,1203,1906
6823,1203,1966
6824,1203,1967
6825,1203,1968
6826,1203,1969
6827,1203,1970
6828,1203,1971
6829,1203,2238
6830,1204,1451
6831,1204,1912
6832,1204,1986
6833,1204,2077
6834,1205,1374
6835,1205,1555
6836,1205,693
6837,1205,789
6838,1205,1124
6839,1205,2081
6840,1205,2322
6841,1206,1626
6842,1206,2585
6843,1207,941
6844,1708,1535
6845,1708,373
6846,1708,858
6847,1708,1857
6848,1708,2313
6849,1708,2314
6850,1709,858
6851,1709,1738
6852,1709,1739
6853,1709,1986
6854,1709,2365
6855,1710,1440
6856,1710,1548
6857,1710,187
6858,1710,858
6859,1710,2444
6860,1711,858
6861,1711,1129
6862,1711,1730
6863,1711,1731
6864,1711,1765
6865,1712,858
6866,1712,1725
6867,1712,2446
6868,1713,88
6869,1713,858
6870,1713,1196
6871,1713,1898
6872,1714,654
6873,1714,669
6874,1714,858
6875,1714,1727
6876,1715,58
6877,1715,654
6878,1715,858
6879,1716,699
6880,1716,714
6881,1716,858
6882,1716,2446
6883,1717,614
6884,1717,858
6885,1717,1731
6886,1717,2560
6887,1718,603
6888,1718,858
6889,1718,930
6890,1718,2685
6891,1719,669
6892,1719,817
6893,1719,858
6894,1719,1765
6895,1720,669
6896,1720,817
6897,1720,858
6898,1720,1765
6899,1721,105
6900,1721,1296
6901,1721,187
6902,1721,189
6903,1721,858
6904,1721,1187
6905,1721,1761
6906,1721,2476
6907,1722,1357
6908,1722,1380
6909,1722,858
6910,1723,73
6911,1723,1633
6912,1723,268
6913,1723,858
6914,1723,1724
6915,1724,268
6916,1724,858
6917,1724,1723
6918,1724,2215
6919,1724,2216
6920,1725,59
6921,1725,1625
6922,1725,1696
6923,1725,187
6924,1725,570
6925,1725,572
6926,1725,858
6927,1725,927
6928,1725,1712
6929,1725,1734
6930,1725,1740
6931,1725,1745
6932,1725,2334
6933,1725,2413
6934,1725,2596
6935,1725,2597
6936,1726,858
6937,1726,983
6938,1726,2168
6939,1727,1256
6940,1727,858
6941,1727,1714
6942,1728,461
6943,1728,858
6944,1728,2257
6945,1728,2555
6946,1728,2599
6947,1729,157
6948,1729,513
6949,1729,858
6950,1729,1068
6951,1729,1125
6952,1730,858
6953,1730,1711
6954,1731,669
6955,1731,858
6956,1731,1711
6957,1731,1717
6958,1731,1755
6959,1732,88
6960,1732,248
6961,1732,724
6962,1732,858
6963,1732,1066
6964,1733,331
6965,1733,572
6966,1733,858
6967,1734,669
6968,1734,858
6969,1734,1725
6970,1734,2597
6971,1735,1630
6972,1735,469
6973,1735,782
6974,1735,858
6975,1735,912
6976,1735,983
6977,1735,1776
6978,1735,2324
6979,1736,1223
6980,1736,317
6981,1736,858
6982,1736,1763
6983,1737,64
6984,1737,669
6985,1737,709
6986,1737,858
6987,1737,1888
6988,1737,2616
6989,1738,1534
6990,1738,858
6991,1738,1709
6992,1738,2365
6993,1738,2366
6994,1739,53
6995,1739,1684
6996,1739,817
6997,1739,858
6998,1739,1709
6999,1739,1750
7000,1739,1766
7001,1739,1886
7002,1739,2221
7003,1740,1336
7004,1740,1380
7005,1740,157
7006,1740,415
7007,1740,535
7008,1740,572
7009,1740,858
7010,1740,1127
7011,1740,1725
7012,1740,1804
7013,1740,2389
7014,1740,2390
7015,1740,2391
7016,1740,2392
7017,1741,88
7018,1741,809
7019,1741,858
7020,1741,2593
7021,1742,1242
7022,1742,1471
7023,1742,1594
7024,1742,1601
7025,1742,1648
7026,1742,507
7027,1742,654
7028,1742,858
7029,1742,927
7030,1742,1749
7031,1742,1758
7032,1742,2307
7033,1742,2443
7034,1742,2444
7035,1742,2445
7036,1743,1457
7037,1743,204
7038,1743,242
7039,1743,469
7040,1743,858
7041,1743,912
7042,1743,983
7043,1743,2113
7044,1743,2450
7045,1744,858
7046,1744,1765
7047,1745,73
7048,1745,714
7049,1745,858
7050,1745,986
7051,1745,1089
7052,1745,1725
7053,1745,2596
7054,1746,781
7055,1746,858
7056,1746,1178
7057,1747,648
7058,1747,858
7059,1748,603
7060,1748,781
7061,1748,858
7062,1749,729
7063,1749,858
7064,1749,1742
7065,1749,2446
7066,1750,858
7067,1750,1020
7068,1750,1101
7069,1750,1739
7070,1750,1765
7071,1750,1766
