,i,j
5263,1396,2717
5264,1396,2718
5265,1396,2719
5266,1397,1126
5267,1398,1146
5268,1399,2808
5269,1400,3118
5270,1401,667
5271,1401,2660
5272,1402,217
5273,1402,2714
5274,1402,2985
5275,1403,54
5276,1403,1976
5277,1403,406
5278,1403,1322
5279,1403,2434
5280,1403,2506
5281,1404,1874
5282,1404,2678
5283,1405,433
5284,1406,1627
5285,1406,3162
5286,1407,1933
5287,1407,741
5288,1407,1347
5289,1407,1505
5290,1407,3132
5291,1407,3237
5292,1408,3304
5293,1408,3305
5294,1409,323
5295,1410,2935
5296,1410,3136
5297,1411,1828
5298,1412,28
5299,1412,1580
5300,1413,310
5301,1414,1188
5302,1415,2157
5303,1415,2251
5304,1415,753
5305,1415,1032
5306,1415,1802
5307,1416,2097
5308,1416,2366
5309,1417,2354
5310,1417,3286
5311,1418,2014
5312,1418,2068
5313,1418,375
5314,1418,1259
5315,1418,1495
5316,1418,2458
5317,1418,2661
5318,1418,2662
5319,1418,2807
5320,1419,1759
5321,1420,984
5322,1421,2289
5323,1421,137
5324,1421,2331
5325,1422,2264
5326,1423,1140
5327,1423,1683
5328,1424,3154
5329,1425,841
5330,1425,1029
5331,1426,2955
5332,1427,1898
5333,1427,2563
5334,1428,1986
5335,1428,188
5336,1428,2341
5337,1429,995
5338,1430,2091
5339,1431,398
5340,1432,83
5341,1432,725
5342,1432,2461
5343,1432,3054
5344,1433,2127
5345,1433,865
5346,1433,1004
5347,1433,1350
5348,1433,2552
5349,1433,3017
5350,1434,1765
5351,1435,140
5352,1436,2983
5353,1437,1569
5354,1438,1123
5355,1438,1127
5356,1439,602
5357,1439,2461
5358,1440,1843
5359,1440,215
5360,1440,2419
5361,1440,2420
5362,1441,3007
5363,1442,23
5364,1442,1975
5365,1443,27
5366,1443,1996
5367,1443,2009
5368,1443,2014
5369,1443,2021
5370,1443,2234
5371,1443,2292
5372,1443,2323
5373,1443,122
5374,1443,387
5375,1443,465
5376,1443,468
5377,1443,513
5378,1443,554
5379,1443,617
5380,1443,657
5381,1443,781
5382,1443,843
5383,1443,1090
5384,1443,1105
5385,1443,1208
5386,1443,1231
5387,1443,1726
5388,1443,1734
5389,1443,2411
5390,1443,2413
5391,1443,2430
5392,1443,2432
5393,1443,2786
5394,1443,2833
5395,1444,65
5396,1444,2213
5397,1444,2239
5398,1444,511
5399,1444,900
5400,1444,1075
5401,1444,2547
5402,1444,2548
5403,1445,2247
5404,1446,2909
5405,1447,253
5406,1448,2064
5407,1448,499
5408,1448,873
5409,1448,2365
5410,1449,459
5411,1449,470
5412,1449,3082
5413,1449,3215
5414,1450,579
5415,1451,2997
5416,1452,610
5417,1453,1541
5418,1453,2858
5419,1454,1320
5420,1455,3104
5421,1456,1379
5422,1456,1465
5423,1456,2770
5424,1456,2973
5425,1457,1671
5426,1458,2236
5427,1458,1224
5428,1459,1221
5429,1460,67
5430,1460,171
5431,1461,2302
5432,1461,255
5433,1462,871
5434,1462,3040
5435,1463,342
5436,1464,104
5437,1464,1268
5438,1465,2157
5439,1465,751
5440,1465,1125
5441,1465,1456
5442,1465,2502
5443,1465,2896
5444,1465,2973
5445,1466,2237
5446,1467,1992
5447,1467,2289
5448,1467,137
5449,1467,221
5450,1467,1566
5451,1467,2327
5452,1467,2684
5453,1468,1937
5454,1469,3308
5455,1470,311
5456,1470,2846
5457,1470,2919
5458,1471,1884
5459,1471,2284
5460,1471,530
5461,1471,948
5462,1471,1172
5463,1471,1562
5464,1471,2369
5465,1471,2388
5466,1471,2493
5467,1472,3250
5468,1473,930
5469,1473,1377
5470,1473,2809
5471,1474,3313
5472,1475,1114
5473,1476,2837
5474,1477,433
5475,1478,903
5476,1479,179
5477,1479,560
5478,1479,2810
5479,1480,2667
5480,1481,2078
5481,1481,693
5482,1481,760
5483,1481,869
5484,1481,1246
5485,1481,2355
5486,1481,3029
5487,1481,3078
5488,1481,3312
5489,1482,2177
5490,1483,611
5491,1483,3159
5492,1484,2998
5493,1485,2919
5494,1486,1379
5495,1486,2606
5496,1486,2722
5497,1487,209
5498,1487,1674
5499,1488,2422
5500,1489,929
5501,1489,1087
5502,1489,1166
5503,1489,1375
5504,1489,2440
5505,1489,2441
5506,1489,3036
5507,1490,593
5508,1490,1661
5509,1490,2438
5510,1491,1916
5511,1491,2055
5512,1491,2071
5513,1491,1266
5514,1492,91
5515,1492,1830
5516,1492,1960
5517,1492,2162
5518,1492,298
5519,1492,384
5520,1492,1187
5521,1492,1318
5522,1492,2362
5523,1492,2829
5524,1492,3146
5525,1493,699
5526,1494,1872
5527,1495,1418
5528,1495,1589
5529,1496,2142
5530,1496,2890
5531,1497,2292
5532,1497,1607
5533,1497,1764
5534,1498,2279
5535,1499,365
5536,1499,1712
5537,1499,2590
5538,1500,1155
5539,1500,2647
5540,1501,1905
5541,1502,2413
5542,1503,1868
5543,1504,3150
5544,1505,2274
5545,1505,1407
5546,1505,2724
5547,1505,2742
5548,1506,487
5549,1507,3273
5550,1507,3274
5551,1508,2828
5552,1509,58
5553,1509,1991
5554,1510,443
5555,1510,3052
5556,1511,2146
5557,1511,1576
5558,1512,2757
5559,1513,943
5560,1513,1234
5561,1514,1672
5562,1514,3095
5563,1515,1985
5564,1515,1055
5565,1516,2581
5566,1517,1674
5567,1517,2424
5568,1518,1352
5569,1519,370
5570,1520,2190
5571,1520,945
5572,1520,1085
5573,1520,2523
5574,1521,27
5575,1521,335
5576,1521,387
5577,1521,395
5578,1521,922
5579,1521,1144
5580,1521,1523
5581,1521,2663
5582,1522,1773
5583,1522,3078
5584,1522,3312
5585,1523,27
5586,1523,1936
5587,1523,395
5588,1523,512
5589,1523,714
5590,1523,790
5591,1523,922
5592,1523,1521
5593,1523,1782
5594,1523,2792
5595,1524,350
5596,1525,2011
5597,1525,2201
5598,1525,2986
5599,1526,3283
5600,1527,24
5601,1527,1816
5602,1528,2136
5603,1528,207
5604,1528,2732
5605,1529,3212
5606,1530,1318
5607,1531,1358
5608,1531,3044
5609,1532,1949
5610,1532,1082
5611,1532,1799
5612,1533,990
5613,1533,1232
5614,1533,1243
5615,1533,2488
5616,1534,11
5617,1535,200
5618,1535,1329
5619,1536,1050
5620,1537,1195
5621,1537,3097
5622,1538,2917
5623,1539,962
5624,1540,2966
5625,1541,665
5626,1541,1453
5627,1541,2476
5628,1541,3229
5629,1542,1803
5630,1543,78
5631,1544,2531
5632,1545,2793
5633,1546,484
5634,1547,922
5635,1547,3000
5636,1548,1396
5637,1548,2721
5638,1549,2281
5639,1550,1015
5640,1550,2599
5641,1550,3307
5642,1551,2479
5643,1552,594
5644,1552,1394
5645,1552,2910
5646,1553,2160
5647,1553,714
5648,1553,922
5649,1554,546
5650,1554,587
5651,1554,721
5652,1555,1071
5653,1555,1291
5654,1556,3248
5655,1557,25
5656,1557,630
5657,1558,787
5658,1558,1113
5659,1558,2738
5660,1559,28
5661,1559,1849
5662,1559,923
5663,1560,689
5664,1560,708
5665,1560,991
5666,1561,2073
5667,1562,530
5668,1562,1471
5669,1562,2393
5670,1562,3167
5671,1563,61
5672,1563,1954
5673,1563,2255
5674,1563,296
5675,1563,984
5676,1563,1335
5677,1563,1613
5678,1563,1696
5679,1563,2922
5680,1564,922
5681,1564,2411
5682,1565,2697
5683,1565,3213
5684,1566,2289
5685,1566,137
5686,1566,308
5687,1566,1467
5688,1566,1689
5689,1566,2574
5690,1567,1961
5691,1567,1973
5692,1567,911
5693,1567,1043
5694,1567,1272
5695,1567,1722
5696,1567,2512
5697,1567,2743
5698,1567,2744
5699,1567,2800
5700,1568,1855
5701,1569,1437
5702,1570,2747
5703,1571,1111
5704,1572,2953
5705,1573,2054
5706,1573,519
5707,1573,2604
5708,1574,114
5709,1575,3084
5710,1576,1896
5711,1576,1511
5712,1577,1328
5713,1578,874
5714,1579,1940
5715,1580,1842
5716,1580,2284
5717,1580,1412
5718,1580,2361
5719,1580,2673
5720,1580,2674
5721,1581,269
5722,1581,1366
5723,1582,538
5724,1582,2966
5725,1583,1957
5726,1583,1606
5727,1584,1697
5728,1585,502
5729,1586,659
5730,1587,391
5731,1588,1954
5732,1588,866
5733,1589,79
5734,1589,2175
5735,1589,180
5736,1589,1495
5737,1589,1717
5738,1590,2959
5739,1591,1311
5740,1592,798
5741,1592,1360
5742,1592,2450
5743,1592,2733
5744,1592,3227
5745,1593,1388
5746,1594,2983
5747,1594,2984
5748,1595,727
5749,1595,1745
5750,1595,2350
5751,1596,2967
5752,1597,1920
5753,1597,462
5754,1597,468
5755,1597,493
5756,1597,2449
5757,1597,2576
5758,1597,2785
5759,1597,2839
5760,1597,2935
5761,1598,480
5762,1599,2166
5763,1599,257
5764,1600,2289
5765,1601,1729
5766,1602,1311
5767,1603,2097
5768,1604,438
5769,1604,3280
5770,1605,2097
5771,1605,2307
5772,1606,1583
5773,1607,1497
5774,1607,2413
5775,1608,2194
5776,1608,521
5777,1609,2916
5778,1610,1851
5779,1610,630
5780,1610,898
5781,1610,929
5782,1610,1087
5783,1610,1166
5784,1611,2096
5785,1612,533
5786,1612,807
5787,1612,1210
5788,1613,61
5789,1613,984
5790,1613,1335
5791,1613,1563
5792,1613,2922
5793,1614,2134
5794,1614,1205
5795,1614,2571
5796,1615,922
5797,1615,2792
5798,1615,2976
5799,1616,2010
5800,1616,2293
5801,1616,922
5802,1616,1099
5803,1617,2902
5804,1618,844
5805,1619,55
5806,1619,296
5807,1619,1696
5808,1620,3018
5809,1621,851
5810,1621,1247
5811,1621,2405
5812,1622,115
5813,1622,1335
5814,1622,2414
5815,1623,399
5816,1624,265
5817,1624,940
5818,1625,2831
5819,1626,126
5820,1627,1406
5821,1627,2851
5822,1628,255
5823,1628,571
5824,1628,2679
5825,1628,2832
5826,1629,2133
5827,1630,103
5828,1630,2492
5829,1632,134
5830,1632,1775
5831,1632,2643
5832,1632,2909
5833,1633,1867
5834,1633,434
5835,1634,2289
5836,1634,124
5837,1634,2921
5838,1635,3120
5839,1636,414
5840,1636,2518
5841,1637,7
5842,1637,108
5843,1638,987
5844,1639,922
5845,1640,22
5846,1640,243
5847,1640,2561
5848,1641,1999
5849,1641,2864
5850,1642,831
5851,1642,2980
5852,1643,1314
5853,1644,1750
5854,1645,403
5855,1646,2513
5856,1647,929
5857,1647,1087
5858,1647,2435
5859,1648,511
5860,1649,2799
5861,1650,17
5862,1651,2200
5863,1651,2728
5864,1652,645
5865,1653,2172
5866,1653,2360
5867,1653,3209
5868,1653,3297
5869,1654,2136
5870,1654,3002
5871,1654,3220
5872,1655,2087
5873,1655,1128
5874,1655,3195
5875,1656,957
5876,1657,2077
5877,1658,100
5878,1658,526
5879,1659,820
5880,1659,2904
5881,1659,2905
5882,1660,292
5883,1660,2490
5884,1661,593
5885,1661,1490
5886,1661,2438
5887,1662,2634
5888,1663,2233
5889,1663,969
5890,1663,1332
5891,1663,2560
5892,1664,827
5893,1665,2573
5894,1666,16
5895,1666,2021
5896,1666,2323
5897,1666,191
5898,1666,465
5899,1666,468
5900,1666,513
5901,1666,617
5902,1666,1704
5903,1666,2430
5904,1666,2432
5905,1666,2649
5906,1667,3138
5907,1668,1267
5908,1669,1898
5909,1669,3280
5910,1670,1396
5911,1670,2714
5912,1671,1457
5913,1672,1514
5914,1673,890
5915,1674,98
5916,1674,1948
5917,1674,2173
5918,1674,120
5919,1674,209
5920,1674,764
5921,1674,859
5922,1674,1076
5923,1674,1302
5924,1674,1487
5925,1674,1517
5926,1674,2427
5927,1674,2453
5928,1674,2522
5929,1674,2871
5930,1674,3145
5931,1675,1807
5932,1676,417
5933,1676,2863
5934,1677,360
5935,1678,361
5936,1678,3245
5937,1679,2112
5938,1679,2289
5939,1680,1322
5940,1680,3114
5941,1681,2199
5942,1681,186
5943,1681,335
5944,1681,922
5945,1681,2838
5946,1682,193
5947,1682,350
5948,1682,386
5949,1682,1067
5950,1683,1017
5951,1683,1080
5952,1683,1140
5953,1683,1423
5954,1683,1811
5955,1683,2376
5956,1684,864
5957,1684,1313
5958,1685,48
5959,1685,2068
5960,1685,2297
5961,1685,1706
5962,1685,1782
5963,1685,3156
5964,1685,3157
5965,1686,684
5966,1687,993
5967,1687,1338
5968,1688,956
5969,1689,92
5970,1689,106
5971,1689,2086
5972,1689,137
5973,1689,587
5974,1689,1566
5975,1689,2751
5976,1689,2787
5977,1689,2931
5978,1689,3026
5979,1689,3220
5980,1690,1707
5981,1691,2267
5982,1692,1108
5983,1693,2753
5984,1695,2578
5985,1696,1845
5986,1696,1949
5987,1696,2157
5988,1696,2175
5989,1696,430
5990,1696,468
5991,1696,636
5992,1696,1377
5993,1696,1563
5994,1696,1619
5995,1696,1717
5996,1696,2520
5997,1696,2532
5998,1696,3270
5999,1697,1584
6000,1698,102
6001,1699,177
6002,1700,1321
6003,1700,2449
6004,1701,1002
6005,1702,343
6006,1702,1308
6007,1702,2537
6008,1703,2183
6009,1704,2120
6010,1704,1067
6011,1704,1666
6012,1704,2608
6013,1705,347
6014,1705,1375
6015,1705,1379
6016,1706,2297
6017,1706,1685
6018,1706,2878
6019,1707,1690
6020,1707,2545
6021,1708,1134
6022,1708,3135
6023,1709,363
6024,1709,1287
6025,1709,2566
6026,1709,2567
6027,1709,2616
6028,1710,739
6029,1710,972
6030,1710,3160
6031,1711,732
6032,1711,1117
6033,1712,2273
6034,1712,365
6035,1712,1499
6036,1712,2590
6037,1713,239
6038,1714,2159
6039,1714,152
6040,1714,3294
6041,1715,87
6042,1715,961
6043,1715,1210
6044,1716,286
6045,1717,1858
6046,1717,1980
6047,1717,2103
6048,1717,2175
6049,1717,296
6050,1717,917
6051,1717,1258
6052,1717,1589
6053,1717,1696
6054,1717,2532
6055,1717,2645
6056,1717,2657
6057,1718,1901
6058,1718,138
6059,1718,423
6060,1719,223
6061,1719,760
6062,1719,2354
6063,1720,1972
6064,1720,2026
6065,1720,1036
6066,1720,1183
6067,1720,2461
6068,1721,1190
6069,1721,1359
6070,1722,1961
6071,1722,1272
6072,1722,1322
6073,1722,1390
6074,1722,1567
6075,1723,639
6076,1724,494
6077,1724,899
6078,1724,1125
6079,1724,1277
6080,1724,2687
6081,1724,2688
6082,1725,2285
6083,1726,462
6084,1726,468
6085,1726,676
6086,1726,732
6087,1726,781
6088,1726,1443
6089,1726,2376
6090,1726,2449
6091,1727,2028
6092,1727,3087
6093,1728,38
6094,1728,49
6095,1728,1855
6096,1728,1877
6097,1728,2198
6098,1728,182
6099,1728,1061
6100,1728,2378
6101,1728,2379
6102,1729,1601
6103,1730,2014
6104,1730,714
6105,1730,922
6106,1730,1231
6107,1730,2634
6108,1730,2792
6109,1730,2794
6110,1730,2870
6111,1731,1284
6112,1732,562
6113,1732,1387
6114,1733,2165
6115,1733,1387
6116,1733,2387
6117,1734,465
6118,1734,468
6119,1734,781
6120,1734,922
6121,1734,1443
6122,1734,2839
6123,1735,244
6124,1736,2188
6125,1737,2129
6126,1737,819
6127,1737,2877
6128,1737,3273
6129,1738,2051
6130,1739,994
6131,1739,2644
6132,1740,864
6133,1741,218
6134,1742,492
6135,1743,902
6136,1743,1237
6137,1744,922
6138,1744,2878
6139,1745,70
6140,1745,735
6141,1745,826
6142,1745,1022
6143,1745,1120
6144,1745,1595
6145,1746,694
6146,1747,387
6147,1747,1144
6148,1748,1785
6149,1749,2289
6150,1749,739
6151,1750,1644
6152,1750,2414
6153,1751,1288
6154,1751,3298
6155,1752,278
6156,1752,353
6157,1752,3236
6158,1752,3237
6159,1753,1224
6160,1753,1258
6161,1754,1926
6162,1754,2010
6163,1754,2095
6164,1754,2160
6165,1754,255
6166,1754,922
6167,1754,3100
6168,1755,2500
6169,1755,3226
6170,1756,165
6171,1757,255
6172,1757,922
6173,1757,2608
6174,1757,2839
6175,1757,2935
6176,1758,2289
6177,1759,2039
6178,1759,2252
6179,1759,546
6180,1759,756
6181,1759,937
6182,1759,1419
6183,1759,1778
6184,1759,2464
6185,1760,162
6186,1761,277
6187,1762,1889
6188,1762,3298
6189,1763,2422
6190,1764,1854
6191,1764,2135
6192,1764,161
6193,1764,215
6194,1764,273
6195,1764,1225
6196,1764,1331
6197,1764,1497
6198,1764,2650
6199,1764,2952
6200,1765,1434
6201,1766,365
6202,1766,1148
6203,1767,2281
6204,1767,1018
6205,1768,409
6206,1769,95
6207,1769,2179
6208,1769,2248
6209,1769,1051
6210,1769,1204
6211,1769,2347
6212,1769,3278
6213,1770,1206
6214,1771,82
6215,1771,1048
6216,1771,3272
6217,1772,1161
6218,1773,1522
6219,1774,2206
6220,1775,2128
6221,1775,1632
6222,1775,2909
6223,1776,848
6224,1777,1962
6225,1777,386
6226,1777,2667
6227,1778,1759
6228,1778,2658
6229,1778,3054
6230,1780,749
6231,1781,2663
6232,1782,27
6233,1782,1936
6234,1782,144
6235,1782,387
6236,1782,512
6237,1782,1523
6238,1782,1685
6239,1782,2839
6240,1783,1365
6241,1784,98
6242,1784,1797
6243,1785,1098
6244,1785,1748
6245,1786,2974
6246,1787,2241
6247,1788,2554
6248,1789,2917
6249,1790,2324
6250,1790,2326
6251,1791,2838
6252,1792,2211
6253,1792,124
6254,1792,450
6255,1792,2923
6256,1792,2960
6257,1793,224
6258,1793,1091
6259,1795,2157
6260,1795,2249
6261,1796,1912
6262,1796,283
6263,1796,2658
6264,1797,98
6265,1797,1784
6266,1798,453
6267,1799,1858
6268,1799,1949
6269,1799,2157
6270,1799,2175
6271,1799,1082
6272,1799,1532
6273,1800,2083
6274,1800,1013
6275,1801,415
6276,1802,2251
6277,1802,1415
6278,1803,1542
6279,1804,2541
6280,1805,297
6281,1805,442
6282,1806,686
6283,1806,3163
6284,1807,1112
6285,1807,1675
6286,1808,2356
6287,1808,2709
6288,1809,291
6289,1809,2349
6290,1809,3174
6291,1809,3175
6292,1810,231
6293,1811,481
6294,1811,742
6295,1811,1683
6296,1811,2376
6297,1811,2890
6298,2327,28
6299,2327,1154
6300,2327,1467
6301,2327,2416
6302,2328,28
6303,2328,378
6304,2329,28
6305,2329,2178
6306,2329,213
6307,2329,2354
6308,2329,2600
6309,2329,2750
6310,2330,28
6311,2330,1843
6312,2331,28
6313,2331,80
6314,2331,2099
6315,2331,319
6316,2331,423
6317,2331,811
6318,2331,1178
6319,2331,1421
6320,2331,2398
6321,2331,2560
6322,2331,2685
6323,2332,2143
6324,2333,393
6325,2334,130
6326,2334,1251
6327,2334,1257
6328,2335,1879
6329,2335,209
6330,2335,528
6331,2335,2336
6332,2335,2337
6333,2335,3232
6334,2336,120
6335,2336,1057
6336,2336,2335
6337,2337,1879
6338,2337,881
6339,2337,1057
6340,2337,2335
6341,2338,544
6342,2338,895
6343,2338,1119
6344,2338,1302
6345,2338,2448
6346,2339,55
6347,2339,2519
6348,2340,2300
6349,2340,713
6350,2341,1986
6351,2341,1428
6352,2342,1905
6353,2343,531
6354,2343,1312
6355,2344,216
6356,2344,531
6357,2344,680
6358,2344,2625
6359,2344,2626
6360,2344,1815
6361,2345,511
6362,2346,25
6363,2346,630
6364,2346,929
6365,2346,1058
6366,2346,1087
6367,2346,1155
6368,2346,2441
6369,2347,1051
6370,2347,1204
6371,2347,1769
6372,2348,2349
6373,2349,1809
6374,2349,2348
6375,2349,2551
6376,2350,70
6377,2350,735
6378,2350,826
6379,2350,1022
6380,2350,1120
6381,2350,1595
6382,2351,997
6383,2352,262
6384,2352,2444
6385,2353,2354
6386,2353,2355
6387,2354,2069
6388,2354,236
6389,2354,315
6390,2354,549
6391,2354,919
6392,2354,1246
6393,2354,1417
6394,2354,1719
6395,2354,2329
6396,2354,2353
6397,2354,2477
6398,2354,3078
6399,2354,3286
6400,2355,2069
6401,2355,1481
6402,2355,2353
6403,2356,49
6404,2356,1808
6405,2356,2357
6406,2357,66
6407,2357,2356
6408,2357,2888
6409,2357,3053
6410,2358,442
6411,2358,584
6412,2358,623
6413,2358,1355
6414,2359,664
6415,2360,2172
6416,2360,910
6417,2360,1229
6418,2360,1653
6419,2360,2361
6420,2360,2362
6421,2361,1285
6422,2361,1580
6423,2361,2360
6424,2362,1492
6425,2362,2360
6426,2363,1989
6427,2363,663
6428,2363,724
6429,2363,1340
6430,2363,2364
6431,2363,3049
6432,2363,3050
6433,2364,2230
6434,2364,1340
6435,2364,2363
6436,2365,2064
6437,2365,968
6438,2365,1448
6439,2365,2366
6440,2366,2064
6441,2366,499
6442,2366,1367
6443,2366,1416
6444,2366,2365
6445,2366,2387
6446,2367,2138
6447,2367,196
6448,2367,369
6449,2367,768
6450,2367,1812
6451,2368,377
6452,2368,530
6453,2368,655
6454,2368,879
6455,2368,948
6456,2368,1172
6457,2368,2369
6458,2369,530
6459,2369,1471
6460,2369,2368
6461,2370,2371
6462,2371,2193
6463,2371,702
6464,2371,1070
6465,2371,2370
6466,2372,1367
6467,2372,1387
6468,2372,2373
6469,2373,2165
6470,2373,1367
6471,2373,1387
6472,2373,2372
6473,2373,2445
6474,2373,2664
6475,2375,347
6476,2375,1080
6477,2375,1375
6478,2375,2376
6479,2375,2377
6480,2376,2141
6481,2376,2256
6482,2376,775
6483,2376,1017
6484,2376,1080
6485,2376,1683
6486,2376,1726
6487,2376,1811
6488,2376,2375
6489,2376,2457
6490,2376,2519
6491,2376,2890
6492,2377,2141
6493,2377,1017
6494,2377,1080
6495,2377,2375
6496,2377,2519
6497,2378,381
6498,2378,1040
6499,2378,1255
6500,2378,1728
6501,2378,3171
6502,2379,381
6503,2379,1728
6504,2380,74
6505,2380,3170
6506,2381,78
6507,2381,454
6508,2381,786
6509,2381,911
6510,2381,2800
6511,2381,3290
6512,2382,2285
6513,2382,911
6514,2382,2554
6515,2382,2562
6516,2382,2800
6517,2382,3159
6518,2383,2081
6519,2383,911
6520,2383,1226
6521,2383,1363
6522,2383,2800
6523,2383,2953
6524,2384,209
6525,2384,404
6526,2384,764
6527,2384,830
6528,2384,1199
6529,2384,2385
6530,2384,2386
6531,2385,69
6532,2385,2384
6533,2386,404
6534,2386,830
6535,2386,2384
6536,2386,2884
6537,2387,530
6538,2387,1733
6539,2387,2366
6540,2387,2388
6541,2387,2389
6542,2387,2390
6543,2388,1471
6544,2388,2387
6545,2389,2387
6546,2390,261
6547,2390,281
6548,2390,377
6549,2390,655
6550,2390,879
6551,2390,2387
6552,2391,125
6553,2392,316
6554,2392,437
6555,2392,1331
6556,2393,54
6557,2393,1562
6558,2394,446
6559,2394,1084
6560,2394,2395
6561,2395,2227
6562,2395,2325
6563,2395,1084
6564,2395,2394
6565,2395,2417
6566,2395,2547
6567,2396,782
6568,2396,896
6569,2396,2397
6570,2397,644
6571,2397,2396
6572,2398,1395
6573,2398,2331
6574,2399,2290
6575,2400,163
6576,2400,256
6577,2400,2401
6578,2400,2903
6579,2401,2400
6580,2402,1083
6581,2403,38
6582,2403,2153
6583,2403,2404
6584,2404,919
6585,2404,2403
6586,2405,1247
6587,2405,1621
6588,2406,1941
6589,2406,2289
6590,2407,2408
6591,2408,797
6592,2408,2407
6593,2409,2410
6594,2410,2409
6595,2410,2474
6596,2411,2235
6597,2411,191
6598,2411,622
6599,2411,842
6600,2411,922
6601,2411,1163
6602,2411,1443
6603,2411,1564
6604,2411,2412
6605,2411,2413
6606,2412,2411
6607,2413,1944
6608,2413,2014
6609,2413,714
6610,2413,751
6611,2413,843
6612,2413,922
6613,2413,1443
6614,2413,1502
6615,2413,1607
6616,2413,2411
6617,2413,2839
6618,2413,2935
6619,2414,2057
6620,2414,570
6621,2414,1168
6622,2414,1375
6623,2414,1622
6624,2414,1750
6625,2414,2871
6626,2415,2274
6627,2415,500
6628,2415,826
6629,2415,1045
6630,2415,1171
6631,2415,1349
6632,2415,3096
6633,2416,1993
6634,2416,945
6635,2416,1348
6636,2416,1377
6637,2416,2327
6638,2416,2934
6639,2416,2968
6640,2417,2227
6641,2417,2395
6642,2418,606
6643,2419,1854
6644,2419,2135
6645,2419,2199
6646,2419,161
6647,2419,215
6648,2419,387
6649,2419,1144
6650,2419,1225
6651,2419,1440
6652,2419,2650
6653,2419,2929
6654,2420,1854
6655,2420,2084
6656,2420,2135
6657,2420,161
6658,2420,215
6659,2420,1440
6660,2420,2650
6661,2421,2150
6662,2421,357
6663,2421,799
6664,2421,1328
6665,1812,2367
6666,2422,1488
6667,2422,1763
6668,2423,1871
6669,2424,1517
6670,2425,68
6671,2425,329
6672,2425,1005
6673,2425,3277
6674,2426,2259
6675,2426,852
6676,2427,120
6677,2427,1674
6678,2428,81
6679,2428,2265
6680,2428,2298
6681,2428,652
6682,2428,2715
6683,2429,16
6684,2429,2323
6685,2429,1105
6686,2429,2609
6687,2430,16
6688,2430,2080
6689,2430,122
6690,2430,412
6691,2430,462
6692,2430,1067
6693,2430,1105
6694,2430,1208
6695,2430,1443
6696,2430,1666
6697,2430,2503
6698,2430,2609
6699,2431,16
6700,2431,191
6701,2431,2609
6702,2431,2649
6703,2432,16
6704,2432,122
6705,2432,462
6706,2432,1067
6707,2432,1105
6708,2432,1208
6709,2432,1443
6710,2432,1666
6711,2432,2503
6712,2432,2609
6713,2433,486
6714,2434,246
6715,2434,929
6716,2434,1042
6717,2434,1087
6718,2434,1403
6719,2434,2570
6720,2435,1829
6721,2435,327
6722,2435,929
6723,2435,1087
6724,2435,1647
6725,2436,1970
6726,2436,205
6727,2436,630
6728,2436,929
6729,2436,1087
6730,2436,2441
6731,2436,2667
6732,2437,593
6733,2437,2438
6734,2438,593
6735,2438,1490
6736,2438,1661
6737,2438,2437
6738,2438,2439
6739,2439,593
6740,2439,2438
6741,2439,3020
6742,2440,316
6743,2440,1375
6744,2440,1489
6745,2440,3036
6746,2441,493
6747,2441,597
6748,2441,898
6749,2441,899
6750,2441,1166
6751,2441,1375
6752,2441,1489
6753,2441,2346
6754,2441,2436
6755,2441,3037
6756,2442,76
6757,2442,1375
6758,2443,2121
6759,2443,1125
6760,2443,1261
6761,2443,2577
6762,2444,2352
6763,2445,1387
6764,2445,2373
6765,2446,1047
6766,2447,1915
6767,2447,1925
6768,2447,1218
6769,2448,1896
6770,2448,2060
6771,2448,385
6772,2448,476
6773,2448,544
6774,2448,722
6775,2448,2338
6776,2448,2666
6777,2449,676
6778,2449,922
6779,2449,1166
6780,2449,1597
6781,2449,1700
6782,2449,1726
6783,2449,2502
6784,2449,2576
6785,2449,2892
6786,2449,3081
6787,2450,1886
6788,2450,1592
6789,2451,942
6790,2452,164
6791,2452,703
6792,2453,120
6793,2453,1674
6794,2454,2119
6795,2454,137
6796,2454,1120
6797,2454,2455
6798,2455,2454
6799,2456,1884
6800,2456,377
6801,2456,655
6802,2456,879
6803,2456,2698
6804,2457,177
6805,2457,485
6806,2457,515
6807,2457,1231
6808,2457,1325
6809,2457,2376
6810,2457,2458
6811,2457,2519
6812,2458,2068
6813,2458,714
6814,2458,775
6815,2458,922
6816,2458,1418
6817,2458,2457
6818,2458,2661
6819,2458,2662
6820,2459,173
6821,2459,2964
6822,2459,2966
6823,2460,1378
6824,2461,2289
6825,2461,1336
6826,2461,1432
6827,2461,1439
6828,2461,1720
6829,2461,2462
6830,2461,2463
6831,2461,2464
6832,2461,2465
6833,2461,2466
6834,2462,1183
6835,2462,2461
6836,2463,1183
6837,2463,2461
6838,2464,1183
6839,2464,1759
6840,2464,2461
6841,2464,2658
6842,2465,1183
6843,2465,2461
6844,2466,1972
6845,2466,885
6846,2466,1036
6847,2466,1183
6848,2466,2461
6849,2467,1089
6850,2467,3163
6851,2468,390
6852,2469,49
6853,2469,753
6854,2469,2871
6855,2469,2876
6856,2470,2471
6857,2471,2470
6858,2472,2311
6859,2472,479
6860,2472,488
6861,2472,1242
6862,2472,1282
6863,2472,1304
6864,2472,2473
6865,2472,2474
6866,2472,2475
6867,2473,2472
6868,2474,1344
6869,2474,2410
6870,2474,2472
6871,2474,3149
