,i,j
76875,16518,15533
76876,16518,16028
76877,16518,16254
76878,16518,17433
76879,16518,18903
76880,16518,19293
76881,16519,18373
76882,16519,18527
76883,16519,304
76884,16519,340
76885,16519,481
76886,16519,925
76887,16519,1843
76888,16519,2290
76889,16519,2315
76890,16519,2517
76891,16519,2707
76892,16519,2732
76893,16519,2807
76894,16519,3305
76895,16519,3484
76896,16519,3510
76897,16519,3746
76898,16519,3794
76899,16519,4196
76900,16519,4412
76901,16519,4432
76902,16519,4480
76903,16519,4554
76904,16519,4603
76905,16519,4604
76906,16519,4674
76907,16519,4698
76908,16519,4776
76909,16519,5104
76910,16519,5406
76911,16519,5981
76912,16519,6184
76913,16519,6975
76914,16519,7169
76915,16519,7328
76916,16519,8317
76917,16519,8362
76918,16519,8581
76919,16519,9102
76920,16519,9431
76921,16519,10262
76922,16519,10645
76923,16519,10970
76924,16519,10978
76925,16519,11477
76926,16519,11519
76927,16519,12064
76928,16519,12210
76929,16519,12868
76930,16519,13489
76931,16519,13506
76932,16519,14103
76933,16519,14335
76934,16519,14656
76935,16519,14805
76936,16519,14876
76937,16519,15013
76938,16519,15366
76939,16519,15855
76940,16519,16019
76941,16519,16145
76942,16519,16572
76943,16519,16616
76944,16519,16728
76945,16519,16801
76946,16519,17580
76947,16519,18067
76948,16519,18739
76949,16519,18867
76950,16520,7032
76951,16520,9147
76952,16521,8828
76953,16522,1407
76954,16522,11271
76955,16522,15627
76956,16523,4761
76957,16523,15951
76958,16523,19154
76959,16524,8072
76960,16525,18527
76961,16525,304
76962,16525,340
76963,16525,481
76964,16525,925
76965,16525,1843
76966,16525,2290
76967,16525,2315
76968,16525,2517
76969,16525,2707
76970,16525,2732
76971,16525,2807
76972,16525,3305
76973,16525,3533
76974,16525,4196
76975,16525,4412
76976,16525,4432
76977,16525,4480
76978,16525,4554
76979,16525,4603
76980,16525,4604
76981,16525,4674
76982,16525,4698
76983,16525,4776
76984,16525,5104
76985,16525,5402
76986,16525,6184
76987,16525,6634
76988,16525,6975
76989,16525,7169
76990,16525,7763
76991,16525,8317
76992,16525,8362
76993,16525,8581
76994,16525,8756
76995,16525,9431
76996,16525,10127
76997,16525,10970
76998,16525,10978
76999,16525,11477
77000,16525,11798
77001,16525,12868
77002,16525,13489
77003,16525,13506
77004,16525,14103
77005,16525,14335
77006,16525,14805
77007,16525,14876
77008,16525,15013
77009,16525,15366
77010,16525,15855
77011,16525,16145
77012,16525,16572
77013,16525,16616
77014,16525,16728
77015,16525,16801
77016,16525,17580
77017,16525,18739
77018,16526,18373
77019,16526,18527
77020,16526,304
77021,16526,340
77022,16526,481
77023,16526,925
77024,16526,1843
77025,16526,2290
77026,16526,2315
77027,16526,2517
77028,16526,2707
77029,16526,2732
77030,16526,2807
77031,16526,3305
77032,16526,3484
77033,16526,3533
77034,16526,3794
77035,16526,4196
77036,16526,4412
77037,16526,4432
77038,16526,4480
77039,16526,4554
77040,16526,4603
77041,16526,4604
77042,16526,4674
77043,16526,4698
77044,16526,4776
77045,16526,5104
77046,16526,6184
77047,16526,6975
77048,16526,7763
77049,16526,8317
77050,16526,8362
77051,16526,8581
77052,16526,8789
77053,16526,9431
77054,16526,10127
77055,16526,10970
77056,16526,10978
77057,16526,11477
77058,16526,12064
77059,16526,12210
77060,16526,12868
77061,16526,13489
77062,16526,13506
77063,16526,14103
77064,16526,14805
77065,16526,14876
77066,16526,15013
77067,16526,15366
77068,16526,15855
77069,16526,16572
77070,16526,16616
77071,16526,16650
77072,16526,16728
77073,16526,16801
77074,16526,17580
77075,16526,18739
77076,16527,3174
77077,16528,9925
77078,16529,2793
77079,16529,4854
77080,16529,5879
77081,16529,10798
77082,16529,12071
77083,16529,18772
77084,16530,639
77085,16530,6150
77086,16531,1038
77087,16532,5293
77088,16533,8072
77089,16534,18549
77090,16534,112
77091,16534,116
77092,16534,1842
77093,16534,2026
77094,16534,3551
77095,16534,4081
77096,16534,4279
77097,16534,4493
77098,16534,4520
77099,16534,6215
77100,16534,9294
77101,16534,9388
77102,16534,9644
77103,16534,9655
77104,16534,10524
77105,16534,10950
77106,16534,11295
77107,16534,11756
77108,16534,13472
77109,16534,13633
77110,16534,14154
77111,16534,15376
77112,16534,17520
77113,16534,19452
77114,16535,6001
77115,16536,7032
77116,16537,8072
77117,16538,622
77118,16539,10068
77119,16540,17669
77120,16541,12568
77121,16542,5773
77122,16543,1341
77123,16544,5290
77124,16544,9704
77125,16544,18976
77126,16545,1861
77127,16546,2787
77128,16546,5161
77129,16547,933
77130,16548,200
77131,16548,253
77132,16548,3713
77133,16548,8062
77134,16548,8513
77135,16548,9694
77136,16548,10402
77137,16548,13125
77138,16548,15871
77139,16548,19416
77140,16549,13440
77141,16549,18910
77142,16550,3911
77143,16551,4591
77144,16551,5108
77145,16551,10784
77146,16551,14305
77147,16551,16877
77148,16552,16185
77149,16553,2102
77150,16553,2562
77151,16553,3681
77152,16553,3836
77153,16553,3900
77154,16553,3905
77155,16553,4167
77156,16553,4940
77157,16553,9156
77158,16553,9297
77159,16553,11398
77160,16553,13475
77161,16553,13805
77162,16553,14298
77163,16553,14784
77164,16553,15120
77165,16553,15288
77166,16553,15629
77167,16553,19305
77168,16554,969
77169,16554,1074
77170,16554,3652
77171,16554,4291
77172,16554,5227
77173,16554,5592
77174,16554,6068
77175,16554,7692
77176,16554,11339
77177,16554,11392
77178,16554,12143
77179,16554,12715
77180,16554,14689
77181,16554,15957
77182,16554,17093
77183,16554,18745
77184,16555,17136
77185,16556,2189
77186,16556,4838
77187,16556,4845
77188,16556,5686
77189,16556,7721
77190,16556,8210
77191,16556,8656
77192,16556,13536
77193,16556,19129
77194,16556,19388
77195,16557,915
77196,16557,1168
77197,16557,1342
77198,16557,3053
77199,16557,5771
77200,16557,5995
77201,16557,6654
77202,16557,7144
77203,16557,7813
77204,16557,8881
77205,16557,8894
77206,16557,9083
77207,16557,9722
77208,16557,10408
77209,16557,11083
77210,16557,11883
77211,16557,11901
77212,16557,13950
77213,16557,14151
77214,16557,15583
77215,16557,16273
77216,16558,12234
77217,16559,967
77218,16559,15842
77219,16560,18798
77220,16561,8126
77221,16561,9565
77222,16562,16651
77223,16562,18977
77224,16563,306
77225,16563,7528
77226,16564,18493
77227,16565,12592
77228,16566,704
77229,16567,14731
77230,16568,7332
77231,16568,9663
77232,16569,4144
77233,16569,15528
77234,16570,4548
77235,16571,5322
77236,16571,9269
77237,16572,333
77238,16572,1607
77239,16572,1706
77240,16572,3533
77241,16572,4362
77242,16572,5911
77243,16572,6952
77244,16572,7830
77245,16572,9048
77246,16572,11733
77247,16572,12741
77248,16572,15147
77249,16572,16519
77250,16572,16525
77251,16572,16526
77252,16572,17090
77253,16572,17593
77254,16573,18234
77255,16573,1463
77256,16573,6562
77257,16573,8009
77258,16573,10310
77259,16573,11790
77260,16573,15507
77261,16573,15823
77262,16573,16839
77263,16573,18001
77264,16574,8108
77265,16575,2624
77266,16576,1210
77267,16577,314
77268,16577,3424
77269,16577,6696
77270,16577,7023
77271,16577,7677
77272,16577,12266
77273,16577,12528
77274,16577,13803
77275,16577,15217
77276,16577,16936
77277,16577,18882
77278,16578,15494
77279,16579,11271
77280,16580,18451
77281,16580,448
77282,16580,1070
77283,16580,4772
77284,16580,4934
77285,16580,5644
77286,16580,6563
77287,16580,7790
77288,16580,11528
77289,16580,12173
77290,16580,13534
77291,16580,15516
77292,16580,18045
77293,16580,18958
77294,16581,6184
77295,16581,12064
77296,16582,11141
77297,16583,18956
77298,16584,8963
77299,16585,9018
77300,16586,13544
77301,16586,13545
77302,16587,1420
77303,16587,5840
77304,16588,157
77305,16588,2391
77306,16588,8747
77307,16588,9456
77308,16588,11719
77309,16588,19020
77310,16589,7633
77311,16590,58
77312,16591,17699
77313,16592,18293
77314,16593,6516
77315,16593,11316
77316,16594,13326
77317,16595,16078
77318,16596,13471
77319,16597,3784
77320,16598,18260
77321,16598,132
77322,16598,8486
77323,16598,15096
77324,16598,19051
77325,16599,2039
77326,16599,16482
77327,16600,9019
77328,16600,11848
77329,16600,17982
77330,16601,2374
77331,16601,4976
77332,16601,6453
77333,16601,8994
77334,16601,11515
77335,16601,11625
77336,16601,12902
77337,16601,14774
77338,16601,14824
77339,16601,16197
77340,16602,322
77341,16602,1044
77342,16603,14063
77343,16604,14655
77344,16604,17454
77345,16605,18359
77346,16605,217
77347,16605,259
77348,16605,869
77349,16605,980
77350,16605,1144
77351,16605,1226
77352,16605,1653
77353,16605,2020
77354,16605,2049
77355,16605,2224
77356,16605,2342
77357,16605,3540
77358,16605,4131
77359,16605,4337
77360,16605,4959
77361,16605,6040
77362,16605,7114
77363,16605,7691
77364,16605,8029
77365,16605,8875
77366,16605,10199
77367,16605,10987
77368,16605,11426
77369,16605,14560
77370,16605,15557
77371,16605,16465
77372,16605,16740
77373,16605,16987
77374,16605,17143
77375,16605,18159
77376,16605,18762
77377,16606,7537
77378,16607,18690
77379,16607,7791
77380,16608,10541
77381,16609,9453
77382,16610,543
77383,16610,6011
77384,16610,6563
77385,16610,8498
77386,16610,9808
77387,16610,10269
77388,16610,12348
77389,16610,14126
77390,16610,17019
77391,16610,18725
77392,16611,3135
77393,16611,4037
77394,16611,4167
77395,16611,11946
77396,16611,14826
77397,16611,15503
77398,16611,17847
77399,16612,13438
77400,16613,2682
77401,16614,9265
77402,16615,1314
77403,16615,8003
77404,16616,333
77405,16616,1055
77406,16616,2707
77407,16616,4362
77408,16616,4776
77409,16616,5911
77410,16616,6952
77411,16616,9048
77412,16616,16187
77413,16616,16519
77414,16616,16525
77415,16616,16526
77416,16616,17141
77417,16616,17372
77418,16616,17593
77419,16617,15370
77420,16618,5404
77421,16618,6017
77422,16618,7595
77423,16618,8945
77424,16618,9401
77425,16618,13663
77426,16618,14055
77427,16618,15684
77428,16618,17877
77429,16618,19067
77430,16619,4363
77431,16619,7469
77432,16619,9384
77433,16620,8156
77434,16620,10733
77435,16621,11592
77436,16622,642
77437,16622,2843
77438,16622,4392
77439,16622,10524
77440,16622,10784
77441,16622,15341
77442,16622,17618
77443,16622,19259
77444,16623,345
77445,16623,346
77446,16623,16691
77447,16623,17566
77448,16624,5907
77449,16624,7212
77450,16624,8796
77451,16624,12822
77452,16624,18873
77453,16625,17242
77454,16626,4868
77455,16627,956
77456,16628,18230
77457,16628,780
77458,16628,3843
77459,16628,5481
77460,16628,11225
77461,16628,11996
77462,16628,12194
77463,16628,12633
77464,16628,12739
77465,16628,13655
77466,16628,14780
77467,16628,19359
77468,16629,2173
77469,16629,15160
77470,16630,4346
77471,16630,4644
77472,16631,6485
77473,16632,16023
77474,16633,3321
77475,16633,3945
77476,16633,8027
77477,16633,18849
77478,16634,4819
77479,16635,10775
77480,16635,15171
77481,16635,16214
77482,16636,5941
77483,16636,6189
77484,16637,6350
77485,16638,3922
77486,16639,18514
77487,16639,885
77488,16639,12297
77489,16639,17189
77490,16639,17742
77491,16639,18765
77492,16640,11957
77493,16641,12545
77494,16642,17319
77495,16642,17320
77496,16643,3484
77497,16644,13425
77498,16645,19141
77499,16646,1861
77500,16646,2951
77501,16646,16214
77502,16647,545
77503,16647,1626
77504,16647,2304
77505,16647,2415
77506,16647,4868
77507,16647,12474
77508,16647,16493
77509,16648,12589
77510,16649,1003
77511,16650,1221
77512,16650,16526
77513,16651,130
77514,16651,268
77515,16651,4393
77516,16651,5884
77517,16651,6686
77518,16651,7686
77519,16651,9094
77520,16651,9898
77521,16651,11134
77522,16651,13743
77523,16651,14998
77524,16651,15981
77525,16651,16509
77526,16651,16562
77527,16652,11519
77528,16653,860
77529,16653,1792
77530,16653,2880
77531,16653,2957
77532,16653,3191
77533,16653,4802
77534,16653,5231
77535,16653,9369
77536,16653,9381
77537,16653,13875
77538,16653,15865
77539,16654,17412
77540,16655,1174
77541,16655,2328
77542,16655,2719
77543,16655,3231
77544,16655,3825
77545,16655,5748
77546,16655,5755
77547,16655,6547
77548,16655,8329
77549,16655,8935
77550,16655,9510
77551,16655,11296
77552,16655,11629
77553,16655,15512
77554,16655,18985
77555,16656,10701
77556,16657,13263
77557,16658,5243
77558,16659,111
77559,16659,402
77560,16659,5092
77561,16659,5558
77562,16659,5681
77563,16659,13856
77564,16659,15393
77565,16660,669
77566,16660,6539
77567,16660,16766
77568,16661,14724
77569,16662,17359
77570,16663,13476
77571,16664,757
77572,16664,1084
77573,16664,4539
77574,16664,5759
77575,16664,7265
77576,16664,8205
77577,16664,10312
77578,16664,10524
77579,16664,10799
77580,16664,11466
77581,16664,13835
77582,16664,14093
77583,16664,14666
77584,16664,15912
77585,16664,16014
77586,16665,304
77587,16665,2739
77588,16665,4196
77589,16665,4412
77590,16665,4604
77591,16665,4674
77592,16665,5402
77593,16665,6184
77594,16665,9894
77595,16665,12064
77596,16665,12311
77597,16665,13489
77598,16665,13506
77599,16665,14103
77600,16665,14975
77601,16665,18739
77602,16665,18815
77603,16666,18580
77604,16666,121
77605,16666,3953
77606,16666,4425
77607,16666,9473
77608,16666,9828
77609,16666,10449
77610,16666,14515
77611,16666,15312
77612,16667,15600
77613,16668,7304
77614,16669,622
77615,16670,2837
77616,16670,7165
77617,16670,7400
77618,16670,17641
77619,16671,7233
77620,16672,8088
77621,16673,409
77622,16673,14357
77623,16673,17038
77624,16674,4064
77625,16674,16425
77626,16675,1190
77627,16675,11129
77628,16675,11566
77629,16675,12568
77630,16675,13999
77631,16676,994
77632,16676,2079
77633,16676,2505
77634,16676,2854
77635,16676,5388
77636,16676,6747
77637,16676,7808
77638,16676,9684
77639,16676,10449
77640,16676,15679
77641,16677,357
77642,16677,10265
77643,16677,16767
77644,16678,1254
77645,16678,3203
77646,16678,5112
77647,16678,5165
77648,16678,5173
77649,16678,8201
77650,16678,8439
77651,16678,9185
77652,16678,9299
77653,16678,10158
77654,16678,12261
77655,16678,14171
77656,16678,14757
77657,16678,17006
77658,16678,17281
77659,16679,1800
77660,16680,9072
77661,16681,1102
77662,16682,4046
77663,16682,13440
77664,16683,3215
77665,16683,4202
77666,16683,11402
77667,16683,11849
77668,16683,12228
77669,16683,13344
77670,16684,1333
77671,16684,3435
77672,16684,4287
77673,16684,5625
77674,16684,6342
77675,16684,7391
77676,16684,8787
77677,16684,10637
77678,16684,13859
77679,16684,19253
77680,16685,15227
77681,16686,13085
77682,16687,356
77683,16687,877
77684,16687,1343
77685,16687,4059
77686,16687,6777
77687,16687,7602
77688,16687,7821
77689,16687,8610
77690,16687,9762
77691,16687,10856
77692,16687,12680
77693,16687,15795
77694,16687,15921
77695,16687,17330
77696,16687,17369
77697,16687,19003
77698,16688,18500
77699,16688,5268
77700,16689,8379
77701,16689,16156
77702,16690,3483
77703,16690,5539
77704,16690,15263
77705,16691,3773
77706,16691,4108
77707,16691,11609
77708,16691,14391
77709,16691,15341
77710,16691,16623
77711,16691,19034
77712,16692,217
77713,16692,326
77714,16692,2020
77715,16692,2502
77716,16692,2733
77717,16692,2994
77718,16692,4081
77719,16692,4171
77720,16692,4337
77721,16692,4615
77722,16692,5530
77723,16692,10362
77724,16692,10524
77725,16692,10950
77726,16692,17115
77727,16692,18718
77728,16692,18959
77729,16693,18259
77730,16693,18685
77731,16693,2115
77732,16693,2579
77733,16693,3044
77734,16693,3422
77735,16693,4037
77736,16693,4427
77737,16693,4765
77738,16693,5296
77739,16693,5577
77740,16693,6189
77741,16693,6192
77742,16693,6401
77743,16693,6740
77744,16693,7274
77745,16693,8447
77746,16693,8661
77747,16693,8889
77748,16693,9019
77749,16693,9873
77750,16693,9936
77751,16693,11966
77752,16693,12403
77753,16693,12520
77754,16693,12761
77755,16693,13784
77756,16693,14856
77757,16693,16385
77758,16693,17401
77759,16694,18280
77760,16694,170
77761,16694,307
77762,16694,973
77763,16694,1151
77764,16694,1163
77765,16694,1513
77766,16694,1556
77767,16694,1587
77768,16694,2848
77769,16694,3058
77770,16694,3339
77771,16694,3496
77772,16694,3758
77773,16694,4567
77774,16694,5033
77775,16694,5373
77776,16694,5576
77777,16694,5633
77778,16694,5731
77779,16694,5852
77780,16694,5915
77781,16694,6094
77782,16694,6354
77783,16694,7086
77784,16694,7703
77785,16694,7947
77786,16694,8377
77787,16694,8565
77788,16694,8903
77789,16694,9312
77790,16694,9787
77791,16694,9915
77792,16694,10123
77793,16694,10524
77794,16694,10851
77795,16694,11136
77796,16694,11260
77797,16694,11412
77798,16694,12132
77799,16694,12195
77800,16694,12290
77801,16694,12361
77802,16694,13079
77803,16694,13241
77804,16694,13616
77805,16694,14179
77806,16694,14754
77807,16694,15358
77808,16694,15670
77809,16694,16171
77810,16694,16995
77811,16694,17332
77812,16694,17452
77813,16694,17471
77814,16694,19063
77815,16695,402
77816,16695,1886
77817,16695,2554
77818,16695,4746
77819,16695,6715
77820,16695,7256
77821,16695,7589
77822,16695,7796
77823,16695,8539
77824,16695,11632
77825,16695,12073
77826,16695,15204
77827,16695,15684
77828,16695,15777
77829,16695,16993
77830,16695,17356
77831,16695,17974
77832,16695,19116
77833,16695,19245
77834,16695,19442
77835,16696,6558
77836,16696,8108
77837,16696,10890
77838,16696,14707
77839,16697,5516
77840,16697,7833
77841,16697,8133
77842,16697,11306
77843,16697,19176
77844,16698,984
77845,16698,1780
77846,16698,1861
77847,16698,1868
77848,16698,2626
77849,16698,2843
77850,16698,4602
77851,16698,4695
77852,16698,4902
77853,16698,7123
77854,16698,11501
77855,16698,11740
77856,16698,14305
77857,16698,14321
77858,16699,6043
77859,16699,10544
77860,16700,10088
77861,16701,5594
77862,16701,7127
77863,16702,403
77864,16702,15601
77865,16703,18475
77866,16703,537
77867,16703,3942
77868,16703,6980
77869,16703,14931
77870,16704,13287
77871,16705,463
77872,16705,1342
77873,16705,1346
77874,16705,2729
77875,16705,2779
77876,16705,3712
77877,16705,4872
77878,16705,5134
77879,16705,5209
77880,16705,5468
77881,16705,5906
77882,16705,6298
77883,16705,6300
77884,16705,6630
77885,16705,7882
77886,16705,8775
77887,16705,8971
77888,16705,11018
77889,16705,11323
77890,16705,11552
77891,16705,12761
77892,16705,13049
77893,16705,13817
77894,16705,13885
77895,16705,13921
77896,16705,14126
77897,16705,14151
77898,16705,14283
77899,16705,17099
77900,16705,17201
77901,16705,17325
77902,16705,17794
77903,16705,18874
77904,16706,2335
77905,16706,3677
77906,16706,5372
77907,16706,10021
77908,16706,12375
77909,16706,12742
77910,16706,13917
77911,16707,18114
77912,16708,4138
77913,16708,11026
77914,16708,14488
77915,16709,2208
77916,16709,5383
77917,16710,8943
77918,16710,10590
77919,16711,254
77920,16711,3911
77921,16712,13123
77922,16713,9765
77923,16713,14544
77924,16714,7764
77925,16714,9934
77926,16714,16788
77927,16715,254
77928,16715,5695
77929,16715,13569
77930,16715,17535
77931,16716,11854
77932,16716,12700
77933,16717,936
77934,16717,952
77935,16717,1342
77936,16717,1346
77937,16717,5343
77938,16717,5772
77939,16717,6293
77940,16717,14126
77941,16717,14495
77942,16717,15062
77943,16717,16501
77944,16718,10032
77945,16719,479
77946,16719,2495
77947,16719,10585
77948,16719,11865
77949,16719,13012
77950,16719,14038
77951,16719,14242
77952,16719,14519
77953,16719,16109
77954,16719,17090
77955,16719,18962
77956,16720,18686
77957,16720,815
77958,16720,2386
77959,16720,3563
77960,16720,6153
77961,16720,8770
77962,16720,11571
77963,16720,13339
77964,16721,2752
77965,16721,9868
77966,16721,14160
77967,16722,7212
77968,16722,14525
77969,16722,16247
77970,16723,11942
77971,16724,3911
77972,16725,2481
77973,16726,6588
77974,16726,11423
77975,16727,7558
77976,16728,925
77977,16728,3936
77978,16728,5911
77979,16728,6952
77980,16728,7237
77981,16728,7289
77982,16728,7625
77983,16728,10226
77984,16728,10383
77985,16728,10384
77986,16728,10386
77987,16728,10800
77988,16728,16519
77989,16728,16525
77990,16728,16526
77991,16728,16924
77992,16729,4477
77993,16730,11519
77994,16731,18146
77995,16732,14861
77996,16733,1774
77997,16734,19024
77998,16735,14019
77999,16736,265
78000,16737,3507
78001,16738,15452
78002,16739,5022
78003,16740,16605
78004,16741,5327
78005,16742,1261
78006,16742,8108
78007,16742,14659
78008,16742,18743
78009,16743,382
78010,16743,1082
78011,16743,7906
78012,16743,10512
78013,16744,3281
78014,16744,14806
78015,16744,15383
78016,16745,1612
78017,16745,14753
78018,16746,3077
78019,16746,4498
78020,16746,9754
78021,16746,13471
78022,16746,17103
78023,16747,14725
78024,16748,1372
78025,16748,2840
78026,16748,8746
78027,16748,8949
78028,16748,8956
78029,16748,10274
78030,16748,11110
78031,16748,12878
78032,16748,14740
78033,16748,15636
78034,16748,16025
78035,16748,17068
78036,16748,18791
78037,16748,18968
78038,16748,19563
78039,16749,1257
78040,16750,7900
78041,16750,13439
78042,16751,1805
78043,16751,3245
78044,16751,11310
78045,16752,12520
78046,16752,14235
78047,16753,3677
78048,16753,15760
78049,16754,12807
78050,16755,697
78051,16755,1621
78052,16755,1734
78053,16755,2003
78054,16755,2454
78055,16755,2833
78056,16755,3022
78057,16755,4037
78058,16755,4808
78059,16755,5095
78060,16755,5619
78061,16755,6870
78062,16755,7078
78063,16755,10546
78064,16755,11525
78065,16755,12328
78066,16755,13523
78067,16755,13858
78068,16755,14104
78069,16755,14525
78070,16755,15205
78071,16755,16278
78072,16755,18975
78073,16756,12953
78074,16757,16835
78075,16758,14122
78076,16759,12107
78077,16760,9555
78078,16760,9703
78079,16761,3558
78080,16762,2475
78081,16763,11449
78082,16764,8116
78083,16765,4429
78084,16765,8076
78085,16766,4663
78086,16766,4818
78087,16766,4885
78088,16766,6143
78089,16766,11693
78090,16766,14531
78091,16766,14948
78092,16766,16104
78093,16766,16312
78094,16766,16660
78095,16766,17942
78096,16766,18769
78097,16767,469
78098,16767,1097
78099,16767,1112
78100,16767,1277
78101,16767,2335
78102,16767,7537
78103,16767,16677
78104,16768,15105
78105,16769,18480
78106,16770,17376
78107,16771,3943
78108,16772,8194
78109,16772,18813
78110,16773,496
78111,16773,2060
78112,16773,2768
78113,16773,2815
78114,16773,4816
78115,16773,5326
78116,16773,5627
78117,16773,12286
78118,16773,15103
78119,16773,15484
78120,16773,16154
78121,16773,19200
78122,16774,340
78123,16775,3183
78124,16775,9346
78125,16775,15445
78126,16776,18475
78127,16776,1733
78128,16777,878
78129,16777,969
78130,16777,5592
78131,16777,9390
78132,16777,12143
78133,16777,12715
78134,16778,14221
78135,16779,4120
78136,16780,3331
78137,16780,12045
78138,16780,16401
78139,16780,17454
78140,16780,17971
78141,16781,18509
78142,16781,266
78143,16781,1023
78144,16781,4284
78145,16781,5503
78146,16781,5589
78147,16781,6380
78148,16781,8489
78149,16781,8681
78150,16781,9622
78151,16781,11353
78152,16781,13039
78153,16781,14040
78154,16781,16123
78155,16782,8230
78156,16782,11278
78157,16782,13853
78158,16783,15182
78159,16784,6
78160,16784,267
78161,16785,1015
78162,16785,2374
78163,16786,15148
78164,16787,3740
78165,16788,12647
78166,16788,16495
78167,16788,16714
78168,16789,12568
78169,16790,10344
78170,16790,12455
78171,16791,11137
78172,16792,939
78173,16793,11342
78174,16794,6956
78175,16795,764
78176,16795,765
78177,16795,801
78178,16795,3959
78179,16795,5220
78180,16795,5705
78181,16795,6312
78182,16795,10399
78183,16795,15487
78184,16795,18035
78185,16795,18997
78186,16796,15078
78187,16797,1321
78188,16797,1762
78189,16797,1838
78190,16797,4423
78191,16797,11735
78192,16798,18256
78193,16798,6267
78194,16798,6578
78195,16798,7872
78196,16798,9621
78197,16798,10982
78198,16798,11555
78199,16798,12106
78200,16798,12118
78201,16798,12147
78202,16798,12342
78203,16798,16027
78204,16798,16885
78205,16798,18799
78206,16799,705
78207,16799,6699
78208,16799,10509
78209,16799,13029
78210,16799,17315
78211,16799,17324
78212,16800,6722
78213,16800,15341
78214,16801,18599
78215,16801,18657
78216,16801,614
78217,16801,925
78218,16801,1451
78219,16801,2122
78220,16801,3724
78221,16801,3770
78222,16801,4603
78223,16801,5649
78224,16801,5911
78225,16801,6952
78226,16801,7524
78227,16801,7896
78228,16801,9048
78229,16801,9421
78230,16801,10198
78231,16801,11160
78232,16801,11255
78233,16801,12951
78234,16801,13153
78235,16801,13175
78236,16801,14579
78237,16801,14768
78238,16801,15116
78239,16801,15317
78240,16801,15366
78241,16801,16519
78242,16801,16525
78243,16801,16526
78244,16801,18787
78245,16801,19485
78246,16802,7427
78247,16803,255
78248,16803,1612
78249,16804,141
78250,16804,1254
78251,16804,6225
78252,16804,9144
78253,16804,9384
78254,16804,13492
78255,16804,14689
78256,16804,18768
78257,16805,16247
78258,16806,5865
78259,16806,11979
78260,16807,13177
78261,16807,13610
78262,16807,14254
78263,16807,18765
78264,16808,241
78265,16808,403
78266,16808,742
78267,16808,2953
78268,16808,3213
78269,16808,3346
78270,16808,4360
78271,16808,5997
78272,16808,7471
78273,16808,7593
78274,16808,10129
78275,16809,8629
78276,16810,3400
78277,16810,19010
78278,16811,15382
78279,16812,4821
78280,16813,7361
78281,16814,13712
78282,16815,20
78283,16815,1202
78284,16815,1975
78285,16815,2575
78286,16815,3804
78287,16815,3843
78288,16815,3940
78289,16815,10359
78290,16815,13065
78291,16815,14426
78292,16815,15800
78293,16815,15864
78294,16815,16136
78295,16815,18978
78296,16816,1097
78297,16816,11407
78298,16817,5500
78299,16818,5997
78300,16818,9308
78301,16818,11394
78302,16818,14154
78303,16818,15416
78304,16818,15962
78305,16819,1528
78306,16819,4243
78307,16820,18527
78308,16821,12237
78309,16822,12822
78310,16823,1470
78311,16823,6855
78312,16823,11171
78313,16823,12333
78314,16824,865
78315,16824,5919
78316,16824,13440
78317,16824,14242
78318,16824,15687
78319,16825,10365
78320,16826,1956
78321,16827,18217
78322,16827,1508
78323,16827,15628
78324,16828,2904
78325,16828,5953
78326,16828,9465
78327,16828,11655
78328,16829,18304
78329,16829,8185
78330,16829,12604
78331,16830,10769
78332,16831,3888
78333,16832,3331
78334,16832,5408
78335,16832,7212
78336,16832,7342
78337,16832,9698
78338,16832,11865
78339,16832,14242
78340,16832,14508
78341,16832,15323
78342,16832,15626
78343,16832,15629
78344,16832,16185
78345,16832,16247
78346,16832,18881
78347,16833,3254
78348,16833,8514
78349,16833,9076
78350,16833,11046
78351,16833,13217
78352,16833,13440
78353,16834,6811
78354,16834,11729
78355,16834,14524
78356,16834,15229
78357,16835,1084
78358,16835,1344
78359,16835,1828
78360,16835,3731
78361,16835,3934
78362,16835,3981
78363,16835,4817
78364,16835,5990
78365,16835,9382
78366,16835,15450
78367,16835,15712
78368,16835,16757
78369,16835,17707
78370,16836,74
78371,16837,18474
78372,16837,1695
78373,16837,1865
78374,16837,2992
78375,16837,4202
78376,16837,5024
78377,16837,5641
78378,16837,6401
78379,16837,7079
78380,16837,7998
78381,16837,8201
78382,16837,8447
78383,16837,9339
78384,16837,9489
78385,16837,11500
78386,16837,11849
78387,16837,13097
78388,16837,13883
78389,16837,17982
78390,16837,18832
78391,16837,18843
78392,16838,484
78393,16839,8749
78394,16839,14357
78395,16839,16060
78396,16839,16573
78397,16839,17038
78398,16839,18756
78399,16840,15391
78400,16841,10968
78401,16841,12546
78402,16841,15323
78403,16841,18881
78404,16842,10807
78405,16843,11759
78406,16844,3179
78407,16844,7675
78408,16844,8723
78409,16844,15518
78410,16844,15759
78411,16844,17807
78412,16845,17456
78413,16846,9552
78414,16847,902
78415,16847,18768
78416,16848,2682
78417,16849,1800
78418,16850,15341
78419,16851,6441
78420,16852,18180
78421,16853,10804
78422,16854,7
78423,16854,238
78424,16854,1580
78425,16854,2646
78426,16854,5540
78427,16854,8727
78428,16854,9465
78429,16854,12053
78430,16854,14015
78431,16854,19130
78432,16855,9068
78433,16855,18753
78434,16856,3950
78435,16856,7304
78436,16856,17810
78437,16857,14860
78438,16857,18765
78439,16858,1897
78440,16858,11582
