,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,SEX_1,SEX_2,class
16181,290000,52,0,0,0,2,2,2,85532,69025,85735,79698,71981,63168,12000,20000,0,5500,0,10000,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16182,520000,33,0,0,0,0,0,0,485298,499489,413019,168770,168964,191188,22000,18300,26500,30000,27000,25000,0,0,1,0,0,1,0,0,0,0,0,0,1,1
16183,380000,43,0,-1,-1,0,0,0,112118,96297,243301,259176,47494,129274,96778,243301,21066,2137,110000,50110,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16184,120000,27,-2,-2,-2,-2,-2,-2,13394,17356,6826,36830,6280,150,17456,6826,36837,6280,150,504,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16185,280000,34,-2,-2,-2,-2,-2,-2,9103,6419,11966,5844,8994,14631,6439,12042,5844,4672,14724,4429,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16186,500000,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
16187,30000,35,-1,2,2,-1,-1,-2,780,390,0,780,0,0,0,0,780,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
16188,200000,27,0,0,0,0,0,0,157607,155693,155290,147604,146719,143317,7194,6760,5018,5370,5294,5300,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16189,180000,35,-1,-1,-1,2,-1,-1,3544,-36,163,163,1772,148,0,1000,0,2000,0,5000,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16190,340000,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16191,20000,23,0,0,0,0,0,0,5373,7286,8311,11179,10400,3782,2000,1132,3000,1000,3782,3000,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16192,400000,44,-1,-1,-1,-1,-1,-1,4482,-10,1903,850,808,775,0,1913,850,808,775,380,0,1,0,0,0,1,0,0,0,0,0,1,0,0
16193,30000,25,0,0,0,0,0,0,14045,15363,16108,17888,16505,16511,1555,1300,4894,1000,800,2200,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16194,50000,26,0,0,0,0,0,0,29356,30483,31180,18401,18785,19248,1603,1300,658,680,773,524,0,0,1,0,0,0,1,0,0,0,0,0,1,1
16195,50000,31,3,3,4,3,2,5,27166,30190,29421,28652,34032,32913,3769,0,0,6000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
16196,320000,27,0,0,2,0,0,0,180137,192621,178390,180346,178832,182860,17100,0,8000,7000,7000,6000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16197,120000,36,0,0,0,0,0,2,91914,94638,96290,97913,102959,104872,4260,4371,4425,7900,4000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16198,50000,53,0,0,0,0,0,0,49326,50302,50036,48816,19587,18406,1803,2100,1500,1000,700,600,0,0,0,1,0,0,0,1,0,0,0,0,1,1
16199,50000,26,0,0,0,0,0,0,43721,42060,42332,37872,35748,33631,2228,2500,1660,1457,1300,1340,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16200,150000,27,-1,-1,-1,-1,-1,-1,5561,4141,7714,9772,13539,5819,4141,7725,9772,13539,5819,4302,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16201,30000,27,0,0,0,0,0,0,29063,28601,28503,27525,27630,0,1908,1200,2,835,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16202,120000,37,0,0,0,0,-1,-1,21128,16121,12027,5870,2994,-175,5020,5000,1000,2994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16203,130000,29,0,0,0,0,0,2,111731,108635,108842,110236,114763,118884,6000,6000,5000,6800,6500,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16204,20000,44,-1,2,-1,-1,-1,-1,780,390,390,390,390,0,0,390,390,390,0,780,0,0,1,0,0,0,0,1,0,0,0,1,0,0
16205,120000,41,-1,-1,-1,-1,0,0,4591,0,28466,21455,15685,6737,0,28466,21455,0,0,200,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16206,110000,28,0,0,2,0,0,2,10817,10988,8033,7262,9612,6747,3000,0,2000,5000,0,1646,0,0,1,0,0,0,1,0,0,0,0,1,0,1
16207,420000,27,-2,-2,-1,0,0,0,1486,-3341,116659,119808,122181,130976,2679,120000,5003,5000,10979,5016,0,0,1,0,0,0,0,1,0,0,0,0,1,1
16208,140000,36,-1,-1,-1,0,0,-1,780,177,1170,390,0,930,177,1170,0,0,930,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16209,220000,32,-1,0,0,0,0,0,8178,9509,9110,6401,7084,5625,9140,9046,6007,5030,5019,5018,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16210,80000,50,0,0,0,0,0,0,46914,47918,47620,48571,48525,43987,2210,1700,1614,1600,1600,1600,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16211,20000,25,0,0,2,3,2,2,9248,11859,14264,13746,13228,14333,3100,2900,0,0,1325,670,0,0,1,0,0,0,0,1,0,0,0,1,0,0
16212,60000,48,0,0,0,0,0,0,50806,50980,51874,51808,16941,17295,2000,2100,1400,600,1000,1000,0,1,0,0,0,0,1,0,0,0,0,0,1,1
16213,30000,37,0,0,0,0,0,0,29104,30606,30416,28165,28654,29083,2000,2000,2003,2000,1000,402,0,1,0,0,0,1,0,0,0,0,0,1,0,1
16214,10000,22,0,0,0,-1,-1,-2,5748,3203,2162,2150,-440,0,1189,1025,3028,0,1000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16215,60000,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,0,1,0,0,0,0,1,0,0,0,0,0,1,1
16216,90000,36,4,3,2,0,0,0,62737,61413,59823,29526,25903,26563,0,0,1300,1000,1000,1500,0,1,0,0,0,0,1,0,0,0,0,1,0,1
16217,50000,29,1,2,2,2,2,2,38916,37990,42382,43190,42198,46572,0,5000,1800,0,5232,1800,0,0,1,0,0,0,1,0,0,0,0,1,0,1
16218,30000,27,0,0,0,0,0,0,4512,6628,9222,6368,1000,3070,2205,2111,2376,0,2070,1683,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16219,280000,56,0,0,0,0,0,0,284204,284041,283396,213294,213384,213604,10261,17003,7657,7750,7861,8083,0,1,0,0,0,0,1,0,0,0,0,0,1,1
16220,260000,28,0,0,0,0,0,0,207593,205105,209805,203532,199611,94363,7011,11932,4709,6087,0,1600,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16221,230000,32,-2,-2,-2,-2,-2,-2,2785,3943,3126,3126,500,500,1223,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16222,270000,45,1,-2,-1,-1,-1,-1,0,0,7304,3076,0,16191,0,7304,3076,0,16191,277,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16223,360000,27,-1,-1,-1,-1,-1,0,660,660,658,1095,4948,3861,663,661,1100,4953,19,1264,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16224,500000,39,0,-1,-1,-1,-2,-2,11712,523,1543,0,0,0,523,1543,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16225,120000,30,-1,2,-1,-1,-1,-1,330,165,165,0,165,0,0,165,0,165,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
16226,50000,46,2,0,0,2,2,0,25706,25040,25376,23845,21691,20426,1434,2456,784,0,778,573,0,1,0,0,0,0,0,1,0,0,0,0,1,1
16227,500000,51,-1,-1,-1,-1,-1,0,8030,13156,12724,12873,24010,27089,13156,12724,12873,24010,15000,20000,0,1,0,0,0,1,0,0,0,0,0,1,0,0
16228,130000,29,0,0,0,0,0,0,62530,62562,62650,63896,65411,64684,2272,2230,2243,2500,3000,4000,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16229,130000,30,0,0,0,0,0,0,77939,78524,63421,60269,59984,27126,3916,3000,3000,3000,1000,2000,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16230,50000,23,0,0,0,0,2,0,51175,47514,23927,20162,19342,18347,2500,2280,2157,0,660,638,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16231,290000,30,-1,-1,-1,0,0,0,8452,7718,237648,236463,146420,148600,7728,237648,8900,5300,5541,4700,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16232,210000,27,-1,-1,-1,-1,-1,-2,4426,0,1349,10368,0,0,0,1349,10368,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16233,90000,58,-2,-2,-2,-2,-2,-2,5563,0,0,0,0,0,0,0,0,0,0,5156,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16234,230000,33,0,0,0,0,0,0,233314,222220,210778,211132,179564,176949,8005,10002,15037,6500,16002,8002,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16235,150000,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
16236,20000,44,-1,-1,-1,-1,-1,-2,550,228,0,228,0,0,228,0,228,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16237,50000,42,0,0,0,0,0,0,41836,26598,14487,16233,18543,20240,6000,2000,2000,3000,2000,2000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16238,200000,32,0,0,0,-2,-2,-2,78284,10532,0,0,0,0,5005,0,0,0,0,2842,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16239,120000,35,1,2,2,2,2,2,114127,117131,114496,120538,115975,116937,7000,1500,9975,0,8000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
16240,60000,25,0,0,0,0,0,0,50791,49748,49735,36840,30119,32446,1832,2500,2000,3000,3000,1200,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16241,50000,39,0,0,0,0,0,0,43724,45017,46106,28381,29546,29573,2000,2000,2000,2000,1000,1000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16242,210000,45,-1,-1,-1,-1,-1,-1,430,430,430,430,430,430,430,430,430,430,430,10798,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16243,280000,29,-2,-2,-2,-2,-2,-2,190601,4987,651,3126,3707,11225,4987,651,3126,3707,11225,10482,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16244,210000,31,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,133,0,0,1,0,0,1,0,0,0,0,0,1,0,1
16245,70000,62,1,2,0,0,0,2,24635,23020,22496,22070,22101,20724,1100,1703,1000,1800,0,900,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16246,10000,22,1,4,3,2,2,2,8357,8085,7817,7545,8268,7993,0,0,0,1000,0,750,0,0,1,0,0,0,0,1,0,0,0,1,0,1
16247,220000,51,-1,-1,-1,2,2,-2,2262,2255,8105,2224,150,1000,2276,8117,0,150,1000,2619,0,1,0,0,0,1,0,0,0,0,0,0,1,1
16248,160000,27,-1,-1,-1,-1,-1,-1,316,316,2968,19656,4056,7496,316,2968,19666,4056,7496,4836,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16249,150000,40,0,0,0,0,0,0,172935,46462,42407,28265,25402,21514,35749,3016,1201,601,2002,1020,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16250,20000,25,0,0,0,0,2,2,17384,13648,13924,15685,15292,17524,1500,1400,2000,0,2500,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16251,50000,24,0,0,0,0,0,-2,44159,41904,46174,40675,0,0,5000,5000,2000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16252,50000,51,0,-1,-1,0,0,0,113247,108550,118310,9904,9905,9974,3000,10510,4000,500,1000,2000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16253,80000,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16254,90000,53,0,0,0,0,0,0,99905,87296,90388,56087,27055,22320,3763,5150,1100,977,1202,3495,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16255,130000,43,0,0,0,0,0,0,32667,33822,34975,35943,36447,37259,2000,2000,1850,1400,1400,1400,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16256,40000,47,0,0,2,2,3,2,34664,37611,36726,40985,40085,39354,3524,0,4898,0,0,1800,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16257,180000,43,0,0,0,-2,-2,-1,4819,5240,999,495,1776,79785,1010,1003,496,1781,81032,3600,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16258,260000,36,-1,-1,-1,0,0,0,5160,0,15362,21068,27669,32202,0,15362,10000,7000,5000,5000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16259,50000,29,0,0,0,0,-2,-2,47411,19817,15688,0,0,0,1300,1210,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
16260,280000,40,0,0,0,0,0,0,186503,181328,180422,170410,173901,177413,8026,8060,6300,6400,6400,6737,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16261,230000,33,0,0,0,0,0,0,218094,225070,227528,121751,219354,111792,12000,9100,4600,4200,4100,5000,0,1,0,0,0,1,0,0,0,0,0,1,0,0
16262,150000,34,-1,-1,-1,2,2,-2,917,167,1371,1200,0,0,2000,1371,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16263,20000,25,1,-1,2,2,2,2,0,1825,1346,587,338,1239,3650,0,300,0,1000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16264,50000,31,0,0,0,0,0,0,50734,43406,44333,44577,44501,11614,1700,2016,1600,2100,1000,47000,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16265,260000,53,0,0,0,0,0,0,235073,235704,198181,143561,110982,72514,30000,10087,6030,5001,10002,148,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16266,320000,34,-2,-1,0,-1,-1,-1,65083,23750,22381,14685,7511,6722,23750,10162,14702,7511,6722,10000,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16267,60000,23,0,0,0,0,0,0,60380,55367,111334,19358,19760,20223,2296,2510,838,862,1015,400,0,0,1,0,0,0,1,0,0,0,0,0,1,1
16268,280000,39,-1,-1,-1,0,0,-2,7524,0,3968,3868,0,0,0,3968,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16269,130000,54,-1,-1,-1,-2,-1,-1,193,2499,0,0,428,150,2520,0,0,428,150,285,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16270,30000,24,0,0,0,0,0,0,28327,27406,28400,28115,28826,27745,1464,1458,1443,1154,1008,1018,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16271,110000,40,0,0,0,0,0,0,4202,5524,6144,7628,7111,7981,2000,2000,2000,1000,2000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16272,80000,26,1,2,2,0,0,0,40029,41095,40137,40793,42990,42854,2000,0,1603,3000,2000,1056,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16273,30000,28,2,2,4,4,4,4,37,37,37,37,37,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16274,100000,35,0,0,0,0,0,0,81415,80759,79755,81209,60720,74375,4000,3000,3004,2278,15000,3000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16275,260000,38,0,0,0,0,0,0,162820,153457,143580,133477,122545,120772,6024,6012,6000,5000,5000,4000,0,1,0,0,0,1,0,0,0,0,0,1,0,0
16276,150000,40,0,0,0,0,0,-2,157548,164305,156201,149975,0,0,160812,3173,3749,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
16277,80000,25,0,-1,-1,-1,-1,-1,8900,1136,720,478,219,0,1136,727,478,219,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
16278,30000,42,0,0,0,2,0,0,26300,26295,26167,25413,25122,20448,1700,3102,1000,1015,700,1000,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16279,230000,29,0,0,2,2,0,0,41154,44121,43286,39215,39814,40437,4000,2500,0,3000,3000,5000,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16280,80000,52,0,0,0,0,0,0,34243,35240,36275,37290,38030,38838,1570,1605,1620,1360,1420,1500,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16281,150000,51,0,0,2,0,0,0,128968,138260,134573,136026,97517,47027,12900,0,5399,4224,1830,1889,0,1,0,0,0,1,0,0,0,0,0,1,0,0
16282,450000,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16283,140000,24,-1,-1,-1,-2,-1,0,22732,6624,-514,-1334,2125,1606,6624,0,0,3731,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16284,30000,22,0,0,0,0,0,0,14533,16534,17213,17723,17431,17882,3002,2002,1553,1002,2002,1000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16285,20000,29,1,2,0,0,0,2,6345,6098,7107,7401,7826,7552,0,1118,412,694,0,300,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16286,120000,27,0,0,0,0,0,0,29344,33474,29029,26523,20554,19348,5053,1789,2037,659,802,640,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16287,200000,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1562,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16288,90000,38,0,0,0,0,0,0,88758,89680,89876,49922,46302,45430,3900,3487,1629,4000,3000,813,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16289,50000,35,1,2,0,0,-1,0,31507,30705,33467,12870,3325,5103,0,3467,1229,3325,2000,2167,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16290,50000,37,0,0,0,0,0,-1,50239,49642,48381,44113,8522,17948,1799,2060,1014,170,17948,188,0,0,0,1,0,0,1,0,0,0,0,1,0,0
16291,50000,22,0,0,0,0,0,0,42678,38239,22691,8807,7143,6967,1500,1100,1000,500,500,1000,0,0,1,0,0,0,0,1,0,0,0,1,0,1
16292,50000,47,0,0,0,0,2,0,17569,18592,19621,21748,21262,21682,1613,1642,2769,0,923,950,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16293,180000,34,0,0,0,-1,-1,-1,16386,15793,8441,7142,-679,8321,8500,1500,7500,679,9000,2000,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16294,230000,51,0,0,0,0,0,0,197993,84076,77766,70066,62865,55311,2965,3500,2600,2500,1901,2370,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16295,150000,44,1,2,2,-1,-1,2,27270,24600,0,10195,24232,22000,0,0,10195,24232,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
16296,200000,38,0,0,0,2,2,2,180486,183076,195535,190960,202139,194326,7000,15500,0,14184,0,6700,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16297,230000,32,1,-1,-1,0,-1,-1,328,1593,2015,1077,1479,3104,1621,2015,10,1479,3104,1152,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16298,50000,39,0,0,0,0,0,0,50465,51092,56266,39545,19856,19765,4000,3032,1668,1500,1805,23000,0,1,0,0,0,1,0,0,0,0,0,0,1,1
16299,360000,30,-1,-1,-1,0,0,0,10821,5559,3272,13756,12852,20893,5586,3364,13132,10034,16104,14348,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16300,190000,39,0,0,0,0,0,0,144414,145572,142816,145463,147475,149853,7000,6000,6000,5500,6000,5500,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16301,20000,24,0,0,0,0,0,0,19498,13056,14092,10474,11198,12198,2000,1254,1000,724,1000,1000,0,0,1,0,0,0,1,0,0,0,0,1,0,1
16302,210000,42,0,0,0,0,0,0,109919,92271,79445,27278,32509,41225,11488,10000,11990,17990,15000,15000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16303,30000,25,0,0,0,0,0,0,27396,27994,28631,28935,28954,29155,1753,1786,1486,1170,1200,1205,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16304,150000,23,0,0,0,0,0,0,146480,147880,146958,147218,146817,103651,6380,4570,4500,5000,3300,1300,0,0,1,0,0,0,1,0,0,0,0,0,1,1
16305,50000,23,0,0,-1,-1,-1,-1,42821,6609,1600,5087,4270,7881,1008,1600,5087,4270,7881,1000,0,0,1,0,0,0,0,1,0,0,0,1,0,0
16306,50000,39,0,0,0,0,0,0,38506,36749,32159,25145,17331,17901,2008,3000,2000,1000,1000,1000,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16307,370000,31,-2,-1,0,0,0,0,0,229818,234379,239082,244124,243986,229818,8409,8500,8800,8800,14100,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16308,230000,30,0,-1,-1,-1,0,0,8685,1079,2923,25916,4219,7903,1079,3000,25916,2219,4000,6000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16309,50000,24,-1,-1,-1,-1,-1,-1,3258,-37,18356,1851,8362,810,0,9252,1859,8362,810,1469,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16310,50000,47,0,0,0,0,0,0,48433,49664,49405,47522,28711,28060,3500,2013,1863,1006,1300,2500,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16311,50000,35,-1,-1,-1,-1,-1,-1,3123,1326,2866,4406,2821,1854,1326,2866,4406,2821,1854,1688,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16312,170000,28,-1,-1,-1,-1,-1,-1,3497,17920,2863,0,949,0,17920,2863,0,949,0,1069,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16313,60000,31,1,-1,0,0,0,0,0,1012,22760,17032,6808,8741,1012,22066,5032,1565,8500,5205,0,0,1,0,0,1,0,0,0,0,0,1,0,1
16314,100000,35,0,0,2,0,0,0,98899,102435,98188,97189,97013,96950,8800,0,3600,3500,3700,3443,0,1,0,0,0,1,0,0,0,0,0,0,1,1
16315,110000,31,0,0,0,0,0,0,7398,2009,1651,1823,1208,0,1500,1177,1000,550,0,790,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16316,90000,41,-1,-1,0,0,0,0,-1750,76674,77974,80064,81747,86611,79786,2836,3657,2972,6228,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16317,200000,27,0,0,0,0,0,0,202591,202924,204693,195319,193566,182175,7565,9593,6919,5666,4686,4500,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16318,90000,49,-1,2,2,0,0,0,69380,70886,69402,1332,1604,958,2800,0,0,272,166,3756,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16319,20000,36,0,0,0,0,0,0,18839,19919,20042,20204,19662,14218,1690,1203,755,701,600,115,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16320,150000,32,0,0,0,0,0,2,125995,127467,130080,131238,141612,140868,5000,4723,3323,11086,0,4000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16321,150000,35,2,2,2,-1,-1,-1,1846,5466,3660,2415,5033,803,3672,0,2415,5033,803,2531,0,1,0,0,0,0,1,0,0,0,0,0,1,1
16322,20000,35,0,0,0,0,0,-1,17584,19819,11280,3680,4480,1650,3013,1005,1000,3000,1650,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16323,310000,25,0,-1,0,-1,-1,-1,38942,130331,56527,560,300,2381,135868,1306,560,300,2387,572,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16324,20000,47,1,2,0,0,0,0,16289,15735,18164,19143,20143,20446,0,3000,1600,1600,1800,1000,0,0,1,0,0,0,0,1,0,0,0,0,1,1
16325,90000,23,1,3,2,0,0,0,39772,38836,36654,32747,33091,33291,0,15,1831,1175,1338,1216,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16326,10000,54,0,0,2,2,0,0,5186,8225,8244,7963,8134,9995,3300,300,0,299,2000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16327,390000,41,-1,-1,-1,-1,-1,-1,6782,1466,3273,6965,4893,7777,1466,3273,6965,4893,7777,7271,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16328,80000,33,-1,-1,-1,-1,0,0,6607,6205,-1573,12481,4104,2052,6205,675,14956,0,0,3274,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16329,340000,40,0,-1,0,-1,-1,2,68616,6691,10961,8722,4776,2812,7355,10012,8740,4776,0,6000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16330,280000,35,0,0,0,0,0,0,211645,213513,106539,106361,108590,110915,6445,5245,3800,3881,4069,4035,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16331,250000,35,-1,-1,-1,-1,0,0,4807,10446,17904,99464,86180,36038,10446,17911,99738,4055,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16332,80000,28,0,0,0,2,2,0,36736,38079,40805,35740,32684,32605,1955,3681,1300,0,1500,1200,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16333,20000,30,0,0,0,0,0,0,20027,18971,19339,19733,19799,10400,1395,1153,547,611,600,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16334,50000,35,0,0,0,2,0,0,30716,29768,31155,30124,29984,29629,1600,4300,0,1100,1500,1500,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16335,70000,50,2,0,0,0,0,0,62049,64315,58564,56741,25172,29186,4000,3000,10032,8000,5139,1000,0,0,1,0,0,1,0,0,0,0,0,0,1,1
16336,50000,31,0,0,0,0,0,0,44325,45861,47667,48119,8257,8037,3000,3687,5000,1000,309,2000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16337,330000,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
16338,80000,47,0,0,0,0,0,0,2795,3807,4595,5172,5278,3206,1067,1121,1000,106,64,1000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16339,20000,26,1,2,0,0,0,0,17040,16474,17203,18411,18929,19171,0,1300,1500,824,696,1011,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16340,360000,29,0,0,0,0,0,0,148582,96639,82386,50887,52249,35311,90044,10090,50006,20000,5000,20000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16341,440000,31,1,2,2,2,0,0,274263,267233,360999,149363,142757,119034,0,100006,0,6000,4000,8000,0,1,0,0,0,1,0,0,0,0,0,1,0,1
16342,230000,32,-2,-2,-2,-2,-2,-2,1470,0,1470,735,419,316,0,1470,735,419,316,735,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16343,180000,27,1,-2,-2,-2,-2,-2,-200,-200,-200,-200,-200,-200,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
16344,80000,31,0,0,0,0,0,0,51346,52955,54063,54608,55695,56786,3000,2500,2000,2500,2500,2500,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16345,50000,43,2,2,2,0,0,0,10413,12923,12030,12650,13405,13793,3000,0,1500,1500,1000,1500,0,1,0,0,0,0,0,1,0,0,0,1,0,0
